source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1
0.89,0.875,0.91,0.892156862745098,0.8583333333333333,0.8412698412698413,0.8833333333333333,0.8617886178861788,0.8458333333333333,0.8429752066115702,0.85,0.846473029045643
0.9,0.8921568627450981,0.91,0.900990099009901,0.8458333333333333,0.8373983739837398,0.8583333333333333,0.8477366255144032,0.8583333333333333,0.864406779661017,0.85,0.8571428571428572
0.925,0.912621359223301,0.94,0.9261083743842364,0.85,0.85,0.85,0.85,0.8625,0.8717948717948718,0.85,0.8607594936708861
0.89,0.8823529411764706,0.9,0.8910891089108911,0.875,0.8813559322033898,0.8666666666666667,0.8739495798319329,0.8666666666666667,0.8859649122807017,0.8416666666666667,0.8632478632478633
0.9,0.8846153846153846,0.92,0.9019607843137256,0.8625,0.8918918918918919,0.825,0.8571428571428571,0.8708333333333333,0.8803418803418803,0.8583333333333333,0.8691983122362869
0.97,0.9519230769230769,0.99,0.9705882352941176,0.8791666666666667,0.864,0.9,0.8816326530612244,0.8875,0.872,0.9083333333333333,0.889795918367347
0.925,0.9292929292929293,0.92,0.9246231155778895,0.8833333333333333,0.8898305084745762,0.875,0.8823529411764707,0.875,0.875,0.875,0.875
0.875,0.8787878787878788,0.87,0.8743718592964824,0.85,0.8442622950819673,0.8583333333333333,0.8512396694214877,0.8375,0.8292682926829268,0.85,0.8395061728395061
0.93,0.93,0.93,0.93,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8898305084745762,0.875,0.8823529411764707
0.905,0.8857142857142857,0.93,0.9073170731707316,0.85,0.868421052631579,0.825,0.8461538461538461,0.8666666666666667,0.9,0.825,0.8608695652173912
0.93,0.9215686274509803,0.94,0.9306930693069307,0.8583333333333333,0.8524590163934426,0.8666666666666667,0.8595041322314049,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
0.895,0.8910891089108911,0.9,0.8955223880597015,0.8708333333333333,0.9009009009009009,0.8333333333333334,0.8658008658008659,0.8875,0.911504424778761,0.8583333333333333,0.8841201716738197
0.915,0.8807339449541285,0.96,0.9186602870813397,0.8666666666666667,0.860655737704918,0.875,0.8677685950413223,0.8708333333333333,0.8617886178861789,0.8833333333333333,0.8724279835390947
0.91,0.8942307692307693,0.93,0.911764705882353,0.8416666666666667,0.8306451612903226,0.8583333333333333,0.8442622950819673,0.85,0.8442622950819673,0.8583333333333333,0.8512396694214877
0.915,0.9108910891089109,0.92,0.9154228855721394,0.8916666666666667,0.8852459016393442,0.9,0.8925619834710743,0.9083333333333333,0.9152542372881356,0.9,0.9075630252100839
0.905,0.9175257731958762,0.89,0.9035532994923858,0.8541666666666666,0.8571428571428571,0.85,0.8535564853556485,0.8625,0.8717948717948718,0.85,0.8607594936708861
0.925,0.9381443298969072,0.91,0.9238578680203046,0.8958333333333334,0.8925619834710744,0.9,0.8962655601659751,0.8958333333333334,0.8925619834710744,0.9,0.8962655601659751
0.94,0.9230769230769231,0.96,0.9411764705882353,0.8916666666666667,0.8852459016393442,0.9,0.8925619834710743,0.8916666666666667,0.8852459016393442,0.9,0.8925619834710743
0.915,0.9108910891089109,0.92,0.9154228855721394,0.8083333333333333,0.8189655172413793,0.7916666666666666,0.8050847457627119,0.8208333333333333,0.8290598290598291,0.8083333333333333,0.818565400843882
0.91,0.9183673469387755,0.9,0.9090909090909091,0.9,0.9,0.9,0.9,0.8958333333333334,0.8991596638655462,0.8916666666666667,0.895397489539749
0.945,0.9494949494949495,0.94,0.9447236180904524,0.8708333333333333,0.8739495798319328,0.8666666666666667,0.8702928870292886,0.8708333333333333,0.8869565217391304,0.85,0.8680851063829788
0.895,0.8761904761904762,0.92,0.8975609756097561,0.85,0.8559322033898306,0.8416666666666667,0.8487394957983194,0.85,0.8620689655172413,0.8333333333333334,0.847457627118644
0.93,0.9215686274509803,0.94,0.9306930693069307,0.8416666666666667,0.8416666666666667,0.8416666666666667,0.8416666666666667,0.85,0.8559322033898306,0.8416666666666667,0.8487394957983194
0.93,0.8981481481481481,0.97,0.9326923076923077,0.8833333333333333,0.8709677419354839,0.9,0.8852459016393444,0.8916666666666667,0.8852459016393442,0.9,0.8925619834710743
0.895,0.8761904761904762,0.92,0.8975609756097561,0.8416666666666667,0.8153846153846154,0.8833333333333333,0.848,0.8375,0.824,0.8583333333333333,0.8408163265306122
0.915,0.8952380952380953,0.94,0.9170731707317075,0.8916666666666667,0.9196428571428571,0.8583333333333333,0.8879310344827586,0.8875,0.9043478260869565,0.8666666666666667,0.8851063829787233
0.9,0.8846153846153846,0.92,0.9019607843137256,0.8875,0.9043478260869565,0.8666666666666667,0.8851063829787233,0.8916666666666667,0.9122807017543859,0.8666666666666667,0.8888888888888888
0.9,0.9,0.9,0.9,0.875,0.9017857142857143,0.8416666666666667,0.8706896551724138,0.8708333333333333,0.8869565217391304,0.85,0.8680851063829788
0.88,0.8725490196078431,0.89,0.8811881188118812,0.8708333333333333,0.8677685950413223,0.875,0.871369294605809,0.8666666666666667,0.8728813559322034,0.8583333333333333,0.865546218487395
0.92,0.9285714285714286,0.91,0.9191919191919193,0.8708333333333333,0.8739495798319328,0.8666666666666667,0.8702928870292886,0.8875,0.8974358974358975,0.875,0.8860759493670887
0.885,0.8888888888888888,0.88,0.8844221105527638,0.8708333333333333,0.8739495798319328,0.8666666666666667,0.8702928870292886,0.8708333333333333,0.8739495798319328,0.8666666666666667,0.8702928870292886
0.87,0.8627450980392157,0.88,0.8712871287128714,0.8666666666666667,0.8859649122807017,0.8416666666666667,0.8632478632478633,0.8541666666666666,0.8828828828828829,0.8166666666666667,0.8484848484848484
0.905,0.9175257731958762,0.89,0.9035532994923858,0.8875,0.8780487804878049,0.9,0.888888888888889,0.8666666666666667,0.8728813559322034,0.8583333333333333,0.865546218487395
0.92,0.9038461538461539,0.94,0.9215686274509804,0.8541666666666666,0.84,0.875,0.8571428571428572,0.8416666666666667,0.8306451612903226,0.8583333333333333,0.8442622950819673
0.925,0.9047619047619048,0.95,0.9268292682926829,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9,0.9067796610169492,0.8916666666666667,0.8991596638655461
