target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,w_dist
0.8666666666666667,0.9,0.825,0.8608695652173912,0.69,0.7111111111111111,0.64,0.6736842105263158,0.675,0.6923076923076923,0.63,0.6596858638743456,116.74838979010914,7.708300521598262e-09
0.9166666666666666,0.9629629629629629,0.8666666666666667,0.912280701754386,0.51,0.5106382978723404,0.48,0.49484536082474223,0.605,0.6129032258064516,0.57,0.5906735751295337,167.13532554705006,9.331986023185961e-09
0.9041666666666667,0.9217391304347826,0.8833333333333333,0.902127659574468,0.565,0.5714285714285714,0.52,0.5445026178010471,0.6,0.6041666666666666,0.58,0.5918367346938774,167.3607616278351,2.2730384254432824e-08
0.8875,0.918918918918919,0.85,0.8831168831168831,0.58,0.5930232558139535,0.51,0.5483870967741936,0.635,0.6451612903225806,0.6,0.6217616580310881,149.33149973143782,8.28371026624599e-09
0.9,0.9363636363636364,0.8583333333333333,0.8956521739130435,0.65,0.6530612244897959,0.64,0.6464646464646464,0.645,0.6629213483146067,0.59,0.6243386243386243,122.22338863891937,9.882587410455545e-09
0.8958333333333334,0.9279279279279279,0.8583333333333333,0.8917748917748917,0.57,0.5648148148148148,0.61,0.5865384615384615,0.63,0.6382978723404256,0.6,0.6185567010309279,141.9415376583416,9.62340804148358e-09
0.9083333333333333,0.9298245614035088,0.8833333333333333,0.905982905982906,0.715,0.7415730337078652,0.66,0.6984126984126984,0.67,0.6770833333333334,0.65,0.6632653061224489,107.92225361096959,5.992779405639046e-06
0.8958333333333334,0.9279279279279279,0.8583333333333333,0.8917748917748917,0.57,0.57,0.57,0.57,0.555,0.5567010309278351,0.54,0.5482233502538071,170.3224752117876,1.4338144369623492e-05
0.9041666666666667,0.9369369369369369,0.8666666666666667,0.9004329004329005,0.41,0.4224137931034483,0.49,0.4537037037037037,0.535,0.5368421052631579,0.51,0.523076923076923,221.36106312961815,8.832442817434383e-09
0.8708333333333333,0.8869565217391304,0.85,0.8680851063829788,0.59,0.6022727272727273,0.53,0.5638297872340425,0.605,0.6060606060606061,0.6,0.6030150753768845,155.76851167912992,1.524076611261335e-08
0.8791666666666667,0.8956521739130435,0.8583333333333333,0.8765957446808511,0.62,0.6153846153846154,0.64,0.6274509803921569,0.645,0.6593406593406593,0.6,0.6282722513089005,153.2619231188051,1.1541461794008243e-07
0.8583333333333333,0.8909090909090909,0.8166666666666667,0.8521739130434782,0.57,0.5660377358490566,0.6,0.5825242718446602,0.63,0.6413043478260869,0.59,0.6145833333333333,141.59055144119515,8.625457391373229e-09
0.8916666666666667,0.9196428571428571,0.8583333333333333,0.8879310344827586,0.65,0.6630434782608695,0.61,0.6354166666666666,0.675,0.6804123711340206,0.66,0.6700507614213199,123.76898181393412,7.914386447726822e-09
0.8791666666666667,0.9026548672566371,0.85,0.8755364806866952,0.6,0.6020408163265306,0.59,0.5959595959595959,0.695,0.7010309278350515,0.68,0.6903553299492386,133.6483244649919,5.5140554671225926e-06
