target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,original_score
0.8208333333333333,0.8468468468468469,0.7833333333333333,0.8138528138528137,0.58,0.5833333333333334,0.56,0.5714285714285714,0.585,0.5894736842105263,0.56,0.5743589743589743,0.06769823417984092,0.07560286260044875
0.8625,0.865546218487395,0.8583333333333333,0.8619246861924686,0.545,0.5529411764705883,0.47,0.508108108108108,0.575,0.5757575757575758,0.57,0.5728643216080402,0.06969653397072524,0.09076568939277418
0.8125,0.8504672897196262,0.7583333333333333,0.801762114537445,0.62,0.62,0.62,0.62,0.615,0.6185567010309279,0.6,0.6091370558375634,0.059619979310626764,0.07824338546844119
0.8583333333333333,0.8706896551724138,0.8416666666666667,0.8559322033898306,0.515,0.5157894736842106,0.49,0.5025641025641027,0.6,0.5961538461538461,0.62,0.607843137254902,0.05154540515253091,0.08634413780651733
0.8291666666666667,0.8110236220472441,0.8583333333333333,0.8340080971659919,0.56,0.5625,0.54,0.5510204081632654,0.62,0.6224489795918368,0.61,0.6161616161616161,0.05921640667494842,0.07081096993755286
0.8333333333333334,0.8773584905660378,0.775,0.8230088495575221,0.6,0.5925925925925926,0.64,0.6153846153846153,0.605,0.6105263157894737,0.58,0.5948717948717949,0.060725747442504384,0.0751859008879722
0.8125,0.8378378378378378,0.775,0.8051948051948051,0.6,0.5943396226415094,0.63,0.6116504854368932,0.605,0.6082474226804123,0.59,0.5989847715736041,0.059058959265844514,0.0629246799708371
0.7958333333333333,0.8198198198198198,0.7583333333333333,0.7878787878787877,0.53,0.5306122448979592,0.52,0.5252525252525252,0.625,0.631578947368421,0.6,0.6153846153846154,0.044441685020837625,0.06765173826054675
0.8625,0.8918918918918919,0.825,0.8571428571428571,0.515,0.5157894736842106,0.49,0.5025641025641027,0.545,0.5463917525773195,0.53,0.5380710659898477,0.07784089970879891,0.09111562645211094
0.85,0.85,0.85,0.85,0.485,0.4835164835164835,0.44,0.46073298429319376,0.56,0.56,0.56,0.56,0.06415414923098597,0.08939205779772261
0.8416666666666667,0.8596491228070176,0.8166666666666667,0.8376068376068376,0.56,0.5588235294117647,0.57,0.5643564356435642,0.605,0.6060606060606061,0.6,0.6030150753768845,0.062396084803637925,0.08202622628256799
0.8666666666666667,0.8928571428571429,0.8333333333333334,0.8620689655172413,0.58,0.58,0.58,0.58,0.655,0.6565656565656566,0.65,0.6532663316582915,0.04954160017510932,0.06496957702246862
0.7875,0.8165137614678899,0.7416666666666667,0.777292576419214,0.6,0.6063829787234043,0.57,0.5876288659793814,0.635,0.6421052631578947,0.61,0.6256410256410256,0.05300361897514506,0.06618343332531992
0.8625,0.865546218487395,0.8583333333333333,0.8619246861924686,0.545,0.5483870967741935,0.51,0.5284974093264249,0.61,0.61,0.61,0.61,0.06011189011621372,0.09310166443821102
0.8458333333333333,0.8547008547008547,0.8333333333333334,0.8438818565400844,0.615,0.6292134831460674,0.56,0.5925925925925927,0.635,0.6310679611650486,0.65,0.6403940886699507,0.06722155541059281,0.08314791983947892
0.8583333333333333,0.8839285714285714,0.825,0.8534482758620688,0.57,0.5777777777777777,0.52,0.5473684210526315,0.565,0.5698924731182796,0.53,0.5492227979274611,0.04542483926358956,0.06347290140734736
