target_mae,target_rmse,source_mae,source_rmse,trans_source_mae,trans_source_rmse
36653801.96528886,53148252.434336424,52975715.478614666,67819917.80623291,44522309.1352943,55512410.88301464
24594457.73688737,36300160.336984165,36967840.995859005,51956820.66299014,34034837.96467362,49818891.87705576
33100305.258798793,46379892.83509576,42422450.40763517,53604163.98547981,37672469.65609086,48171558.776687674
33031989.6847504,42642890.36260399,45946048.69875803,64474398.682907246,43869423.21744717,63541960.3615542
22277440.59535436,31527358.110612262,38648492.460766435,54605065.35982022,35791666.03679505,54423152.67946488
37475944.89370335,55196956.7987766,52458303.924907275,68354720.68091285,50153737.079481594,62603913.57904817
33488418.111850515,47216541.47026173,40854662.93275673,54231633.74940425,34882856.5115414,48116275.21750575
37572715.620369285,46905354.11034401,46407183.65967506,59972974.82721862,42263847.35577424,58164028.02905347
29911969.678603012,48594692.84516017,39991770.115287416,53351825.344042554,35467472.17642179,50492728.0094423
30894555.31469098,46766889.16798923,43993221.41516911,57366234.8103961,36236786.70779911,52545626.708519466
31477599.91276057,46135150.89820576,50017805.80984875,63474845.897932194,43336426.88784171,56976414.100660324
30521008.049149465,43955857.513758175,39743479.650969654,50736187.25422256,33231699.57829626,45289961.686892144
27380832.651433665,38133626.00444374,49445335.84346874,67376777.70341127,47612379.10554951,62018163.7285319
28968446.32070683,43976103.20550775,55776507.96509326,80294001.5107505,48201488.29293214,75742934.51090065
36564040.07927799,49681132.86923634,52466612.09097368,67583928.95425951,46032085.16759105,63727380.723508
35293925.95885533,48480860.50957886,45925024.976366,59588933.61016729,40760183.233638786,56364149.21703393
33077271.772206567,47057078.47927078,50326858.31686732,67796942.42916359,43524951.99052372,60844179.65480773
34672292.52269449,47384666.39427304,54441795.166509055,68524648.60910219,48760190.33270368,64327290.19181034
23776731.508248672,34655362.48924308,43745013.919878155,64405296.82317428,39558286.19284037,60782695.3072721
37722935.132034734,48471947.17412926,41950346.7949961,53353924.48079621,37949827.397227526,47426739.744497225
30487125.154791627,44365976.966131665,40662007.32162561,63771948.93753745,39215185.087847106,59318153.90713276
26761022.192143068,39236770.8761152,44774378.512190476,67561882.91391695,42344196.11639608,64349360.403232194
36777109.86140155,53139937.76823293,49259296.19923984,64084612.24223651,43509722.98386314,57285286.077128835
35135972.46176106,50200879.81812435,46249176.94558241,59850887.55340138,44427438.43435821,56846575.37432413
30404672.7608446,40592325.20141563,40731853.10060565,51762283.880153686,39244273.408904225,50159037.47469059
36191436.34031519,48283862.78121912,39681672.50850704,56063969.805104025,38953205.25100915,50786805.71255415
29714755.379622333,43818501.692515515,38181222.22950092,53164925.66241593,33250848.094532274,45930769.272147335
24139843.47530384,36930206.12241966,43658294.25536657,68145777.22378741,42554248.48207696,67675234.07054335
29391382.92158306,43629650.69394433,38547159.400628746,50575581.55930692,35943297.48491508,49495881.339580975
33783738.23661707,47715594.1314069,41070661.31929636,52473163.23034359,36530639.4686239,46540383.2918879
28528098.173828077,38811550.45115162,47503481.80671904,69298664.87011014,40359006.89501059,63852077.32383174
28408144.309984818,41508748.410070576,34889163.52227089,46803664.36500236,29772982.680103216,42012992.15404753
33838329.33522402,46083216.720017426,54977761.76567855,68165528.59571846,49365481.27370422,63546317.9875564
38823148.71620043,56405532.767819755,43226936.99039306,57181513.97294952,39593964.06606538,52458188.46273945
24066425.538172644,35137525.94514312,38143754.94077193,60062000.10801746,38743689.00005809,60962654.97054726
45004400.110943176,62302616.3440455,53007871.62430444,63063842.549903974,43328686.410616934,55099395.60282168
33837127.95995547,46712635.38266413,42968776.62913123,56217013.063113935,35987992.90533149,49890049.74705023
32348493.41733102,48740706.65037729,41567522.63069255,52390351.226380885,37977561.37277193,49601305.92855184
26239050.28841069,38705966.13794265,46168763.65625606,67395435.06127556,42124543.18255724,64751894.41637641
32440459.33630266,47548859.76966349,45869920.779591836,63632394.635097034,43657616.46356073,61057650.41762209
18439090.695845485,28167264.69662175,38743556.75077371,55479089.96388932,34748037.42216878,54767909.81781179
25266845.108013663,39733854.10761156,40895784.72344749,51056456.216411576,34899082.93795549,47155840.3407718
38183808.79469008,50933401.83095061,49891342.237484604,65587255.3075905,43268095.706644565,58190676.56766225
35497017.97929451,52294505.03509563,40009259.644235246,54303194.957435116,39842449.91794209,54110830.26835855
29060092.734813716,45301458.86952424,50421971.24104599,74994721.15939046,42935691.2288109,69878553.67708929
30846245.277380537,42669509.99650036,44695517.30407541,62483520.384871274,38833434.887228996,58936042.848563336
32514750.460905254,42745235.02498861,48176253.110944144,65000354.195683956,39269057.39607633,59939106.18019422
28837743.29494902,42597970.15972932,50947130.18417342,74863391.86792818,46439598.518589765,71025214.04317108
27242243.30255629,37375113.673426434,55432731.020402916,70683122.87943144,40962330.692722246,56905708.24468888
39271875.84231068,54781976.152644716,56145935.11740632,73905768.176749,46050656.82843737,63036205.737120986
26183461.213885162,37003667.398735456,41855573.36697145,56618184.2541737,38907796.122351386,53797643.70295288
37104791.224320725,53507672.558701724,46124511.38787978,59661017.466224104,43019505.937776096,56473437.260495014
20124551.30205481,27675022.93433775,37555991.158271685,55291619.192751326,34445365.54856532,52675000.583217286
29743384.244039893,42230190.41475281,39311864.91353937,51890720.31325272,36663648.48298254,52748258.71856198
29180013.428208232,41974654.24985494,45218101.33954661,68477984.57443139,39825807.63328928,60704828.530298114
26073875.437099867,37333526.904549606,48230698.33225871,64701568.84192274,39252662.29212356,57333725.60644368
27977910.947565198,38800919.96701843,42477776.913191244,58028821.52130728,38368606.66374431,56134392.71349045
33968910.97683766,49940788.36682881,51431451.51623601,66118987.70022792,49662512.817913115,66079536.880433485
32511875.211873826,45098825.187529825,49008677.495746285,62955038.467058,43108189.68759199,58371475.37155757
33200191.921594445,46359793.28053913,45390158.915167786,64371963.128189385,42205767.85952621,58362713.43700963
36028056.032444,49385392.52411539,50190785.49547724,64807766.88615973,38010281.15206566,52407692.29940816
32399001.013505362,48969390.734140754,43371258.11365359,59549949.2711107,35420835.8271455,50367737.77955375
30447153.330563378,42731787.312733,55138156.55629042,70284006.2530642,45931648.544333346,61025317.26449757
28459334.27556565,40951956.94831217,48961995.74743993,67001657.076910675,41830659.38869701,59632435.6598247
33820374.41537849,54477760.45508847,41045486.18624384,59640225.30575497,35871095.14447732,53183939.07561595
