source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1
0.815,0.8315789473684211,0.79,0.8102564102564104,0.65,0.6578947368421053,0.625,0.6410256410256411,0.6625,0.6695652173913044,0.6416666666666667,0.6553191489361703
0.845,0.8484848484848485,0.84,0.8442211055276383,0.7125,0.7073170731707317,0.725,0.7160493827160495,0.7,0.7,0.7,0.7
0.825,0.8571428571428571,0.78,0.8167539267015708,0.65,0.6451612903225806,0.6666666666666666,0.6557377049180327,0.6666666666666666,0.6694915254237288,0.6583333333333333,0.6638655462184875
0.82,0.8137254901960784,0.83,0.8217821782178217,0.6916666666666667,0.6949152542372882,0.6833333333333333,0.6890756302521008,0.7041666666666667,0.7058823529411765,0.7,0.7029288702928871
0.83,0.8235294117647058,0.84,0.8316831683168315,0.7375,0.7478260869565218,0.7166666666666667,0.7319148936170212,0.7416666666666667,0.7589285714285714,0.7083333333333334,0.7327586206896552
0.86,0.8673469387755102,0.85,0.8585858585858585,0.7708333333333334,0.7927927927927928,0.7333333333333333,0.7619047619047619,0.75,0.7777777777777778,0.7,0.7368421052631577
0.845,0.8709677419354839,0.81,0.8393782383419689,0.6916666666666667,0.6982758620689655,0.675,0.6864406779661018,0.6916666666666667,0.6949152542372882,0.6833333333333333,0.6890756302521008
0.895,0.9157894736842105,0.87,0.8923076923076922,0.6958333333333333,0.7008547008547008,0.6833333333333333,0.6919831223628692,0.7,0.7105263157894737,0.675,0.6923076923076923
0.86,0.86,0.86,0.8599999999999999,0.6875,0.6956521739130435,0.6666666666666666,0.6808510638297872,0.7083333333333334,0.7049180327868853,0.7166666666666667,0.7107438016528925
0.86,0.8673469387755102,0.85,0.8585858585858585,0.675,0.6842105263157895,0.65,0.6666666666666667,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333
0.92,0.9285714285714286,0.91,0.9191919191919193,0.7083333333333334,0.7192982456140351,0.6833333333333333,0.7008547008547009,0.7291666666666666,0.7433628318584071,0.7,0.7210300429184548
0.855,0.8817204301075269,0.82,0.849740932642487,0.6875,0.6744186046511628,0.725,0.6987951807228916,0.6958333333333333,0.6850393700787402,0.725,0.7044534412955465
0.85,0.8571428571428571,0.84,0.8484848484848485,0.7458333333333333,0.7521367521367521,0.7333333333333333,0.7426160337552742,0.7458333333333333,0.7610619469026548,0.7166666666666667,0.7381974248927038
0.845,0.8556701030927835,0.83,0.8426395939086294,0.6958333333333333,0.6942148760330579,0.7,0.6970954356846473,0.7,0.6967213114754098,0.7083333333333334,0.7024793388429753
0.82,0.8333333333333334,0.8,0.816326530612245,0.7166666666666667,0.7096774193548387,0.7333333333333333,0.7213114754098361,0.725,0.7213114754098361,0.7333333333333333,0.7272727272727273
0.85,0.8571428571428571,0.84,0.8484848484848485,0.6958333333333333,0.6942148760330579,0.7,0.6970954356846473,0.7,0.7033898305084746,0.6916666666666667,0.6974789915966386
0.82,0.8478260869565217,0.78,0.8125,0.6791666666666667,0.6837606837606838,0.6666666666666666,0.6751054852320675,0.6791666666666667,0.6869565217391305,0.6583333333333333,0.672340425531915
0.845,0.8556701030927835,0.83,0.8426395939086294,0.7,0.7,0.7,0.7,0.7208333333333333,0.7264957264957265,0.7083333333333334,0.7172995780590717
0.855,0.865979381443299,0.84,0.8527918781725888,0.7208333333333333,0.7304347826086957,0.7,0.7148936170212765,0.7375,0.7522123893805309,0.7083333333333334,0.7296137339055794
0.875,0.8947368421052632,0.85,0.8717948717948718,0.6875,0.6991150442477876,0.6583333333333333,0.6781115879828327,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333
0.885,0.8969072164948454,0.87,0.883248730964467,0.6541666666666667,0.6554621848739496,0.65,0.6527196652719666,0.675,0.675,0.675,0.675
0.82,0.8478260869565217,0.78,0.8125,0.7,0.7033898305084746,0.6916666666666667,0.6974789915966386,0.7041666666666667,0.7094017094017094,0.6916666666666667,0.70042194092827
0.835,0.845360824742268,0.82,0.83248730964467,0.7208333333333333,0.7226890756302521,0.7166666666666667,0.7196652719665273,0.7125,0.717948717948718,0.7,0.708860759493671
0.87,0.8854166666666666,0.85,0.8673469387755102,0.7333333333333333,0.7372881355932204,0.725,0.73109243697479,0.7208333333333333,0.7226890756302521,0.7166666666666667,0.7196652719665273
0.855,0.8736842105263158,0.83,0.8512820512820513,0.7041666666666667,0.7058823529411765,0.7,0.7029288702928871,0.7083333333333334,0.7049180327868853,0.7166666666666667,0.7107438016528925
0.85,0.8723404255319149,0.82,0.8453608247422681,0.6541666666666667,0.6637168141592921,0.625,0.6437768240343348,0.6708333333333333,0.6782608695652174,0.65,0.6638297872340425
0.84,0.8469387755102041,0.83,0.8383838383838385,0.675,0.6721311475409836,0.6833333333333333,0.6776859504132232,0.7,0.7033898305084746,0.6916666666666667,0.6974789915966386
0.845,0.8631578947368421,0.82,0.8410256410256411,0.7125,0.717948717948718,0.7,0.708860759493671,0.7125,0.7142857142857143,0.7083333333333334,0.7112970711297072
0.885,0.9052631578947369,0.86,0.8820512820512821,0.7041666666666667,0.6929133858267716,0.7333333333333333,0.7125506072874495,0.6833333333333333,0.6774193548387096,0.7,0.6885245901639343
0.925,0.956989247311828,0.89,0.922279792746114,0.7,0.7264150943396226,0.6416666666666667,0.6814159292035399,0.7291666666666666,0.7522935779816514,0.6833333333333333,0.7161572052401746
