target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,w_dist
0.7541666666666667,0.7652173913043478,0.7333333333333333,0.7489361702127659,0.56,0.5652173913043478,0.52,0.5416666666666667,0.555,0.5591397849462365,0.52,0.5388601036269429,131.2246225439929,9.283583890151902e-09
0.8041666666666667,0.8411214953271028,0.75,0.7929515418502203,0.54,0.5444444444444444,0.49,0.5157894736842104,0.565,0.5684210526315789,0.54,0.5538461538461539,140.4005846938467,9.240332511907664e-09
0.7625,0.7647058823529411,0.7583333333333333,0.7615062761506276,0.605,0.6129032258064516,0.57,0.5906735751295337,0.605,0.6082474226804123,0.59,0.5989847715736041,109.00917353118336,9.903492770013594e-09
0.8166666666666667,0.8333333333333334,0.7916666666666666,0.811965811965812,0.49,0.48717948717948717,0.38,0.4269662921348315,0.545,0.5494505494505495,0.5,0.5235602094240838,137.0382934601225,9.672739645920189e-09
0.7791666666666667,0.7815126050420168,0.775,0.7782426778242678,0.52,0.5196078431372549,0.53,0.5247524752475248,0.51,0.5102040816326531,0.5,0.5050505050505051,138.56996523827075,9.048185527701355e-09
0.7666666666666667,0.7758620689655172,0.75,0.7627118644067795,0.425,0.41935483870967744,0.39,0.4041450777202073,0.58,0.5851063829787234,0.55,0.5670103092783506,150.34107069091272,9.670944200163437e-09
0.8041666666666667,0.811965811965812,0.7916666666666666,0.8016877637130801,0.58,0.5888888888888889,0.53,0.5578947368421053,0.56,0.5612244897959183,0.55,0.5555555555555555,115.01328856917492,1.4852008402971282e-06
0.8041666666666667,0.8411214953271028,0.75,0.7929515418502203,0.525,0.5213675213675214,0.61,0.5622119815668203,0.535,0.5393258426966292,0.48,0.5079365079365079,128.88862617479398,7.979930993149349e-09
0.7958333333333333,0.8141592920353983,0.7666666666666667,0.7896995708154507,0.545,0.5494505494505495,0.5,0.5235602094240838,0.615,0.6210526315789474,0.59,0.6051282051282052,136.22653484732132,8.325781866498048e-09
0.7666666666666667,0.7758620689655172,0.75,0.7627118644067795,0.455,0.45161290322580644,0.42,0.43523316062176165,0.55,0.5531914893617021,0.52,0.536082474226804,138.02607768324867,9.839537681935491e-09
0.7708333333333334,0.7642276422764228,0.7833333333333333,0.7736625514403292,0.54,0.5384615384615384,0.56,0.5490196078431373,0.58,0.5740740740740741,0.62,0.5961538461538461,129.88814322349663,9.261037181344077e-09
0.7625,0.7739130434782608,0.7416666666666667,0.7574468085106384,0.565,0.5643564356435643,0.57,0.5671641791044776,0.59,0.5865384615384616,0.61,0.5980392156862745,121.30165967091403,8.63276836663216e-09
0.7791666666666667,0.7964601769911505,0.75,0.7725321888412018,0.52,0.5238095238095238,0.44,0.4782608695652174,0.545,0.5463917525773195,0.53,0.5380710659898477,132.86850549039798,7.090951417628937e-09
0.7708333333333334,0.7876106194690266,0.7416666666666667,0.7639484978540773,0.585,0.5934065934065934,0.54,0.5654450261780104,0.525,0.5268817204301075,0.49,0.5077720207253886,111.04793279608141,7.27829733705667e-09
0.7875,0.7899159663865546,0.7833333333333333,0.7866108786610879,0.56,0.5769230769230769,0.45,0.5056179775280899,0.535,0.5376344086021505,0.5,0.5181347150259067,111.82744858853641,9.816514990093967e-09
0.75,0.7586206896551724,0.7333333333333333,0.7457627118644068,0.57,0.574468085106383,0.54,0.5567010309278351,0.555,0.5567010309278351,0.54,0.5482233502538071,112.6367797431804,8.179240565907816e-09
0.7583333333333333,0.7719298245614035,0.7333333333333333,0.7521367521367521,0.585,0.5841584158415841,0.59,0.5870646766169154,0.565,0.5698924731182796,0.53,0.5492227979274611,130.48302555197918,9.62055191457187e-09
0.7666666666666667,0.7807017543859649,0.7416666666666667,0.7606837606837606,0.51,0.5108695652173914,0.47,0.4895833333333333,0.51,0.5102040816326531,0.5,0.5050505050505051,147.45390258101884,7.841680119038444e-09
0.7833333333333333,0.8035714285714286,0.75,0.7758620689655172,0.51,0.5111111111111111,0.46,0.4842105263157895,0.57,0.5714285714285714,0.56,0.5656565656565656,143.60637165919553,8.06928830086837e-09
0.775,0.8113207547169812,0.7166666666666667,0.7610619469026548,0.585,0.5955056179775281,0.53,0.5608465608465608,0.59,0.6022727272727273,0.53,0.5638297872340425,114.89436216502197,7.629105659008332e-09
0.775,0.7946428571428571,0.7416666666666667,0.7672413793103449,0.525,0.5274725274725275,0.48,0.5026178010471205,0.535,0.5360824742268041,0.52,0.5279187817258884,134.46930269958358,8.096247888503562e-09
0.7291666666666666,0.7350427350427351,0.7166666666666667,0.7257383966244726,0.475,0.47572815533980584,0.49,0.4827586206896552,0.605,0.6153846153846154,0.56,0.5863874345549739,134.667090973757,6.742761224405632e-09
0.7875,0.8165137614678899,0.7416666666666667,0.777292576419214,0.59,0.6,0.54,0.5684210526315789,0.54,0.5425531914893617,0.51,0.5257731958762887,118.57863260682583,9.305695456827875e-09
0.7708333333333334,0.7642276422764228,0.7833333333333333,0.7736625514403292,0.46,0.46,0.46,0.46,0.49,0.4897959183673469,0.48,0.48484848484848486,164.77234472956556,9.414821110218306e-09
0.7666666666666667,0.7807017543859649,0.7416666666666667,0.7606837606837606,0.535,0.5368421052631579,0.51,0.523076923076923,0.54,0.5416666666666666,0.52,0.5306122448979592,132.8915042594089,8.483534029189063e-09
0.7708333333333334,0.7777777777777778,0.7583333333333333,0.7679324894514769,0.5,0.5,0.57,0.5327102803738318,0.57,0.574468085106383,0.54,0.5567010309278351,137.5267296266342,9.150854847020687e-09
0.7458333333333333,0.7565217391304347,0.725,0.7404255319148936,0.525,0.5252525252525253,0.52,0.5226130653266332,0.58,0.5975609756097561,0.49,0.5384615384615385,136.64654927225362,1.8971676796484058e-05
0.7708333333333334,0.7981651376146789,0.725,0.759825327510917,0.595,0.6091954022988506,0.53,0.5668449197860963,0.63,0.6444444444444445,0.58,0.6105263157894737,125.35004659691947,9.75413003878878e-09
0.8,0.8214285714285714,0.7666666666666667,0.793103448275862,0.525,0.5268817204301075,0.49,0.5077720207253886,0.51,0.5106382978723404,0.48,0.49484536082474223,144.18525721724916,9.992617746344874e-09
0.7625,0.7603305785123967,0.7666666666666667,0.7634854771784233,0.535,0.5411764705882353,0.46,0.49729729729729727,0.545,0.5428571428571428,0.57,0.5560975609756097,130.32058012939876,8.607264203627062e-09
0.8208333333333333,0.8290598290598291,0.8083333333333333,0.818565400843882,0.58,0.5930232558139535,0.51,0.5483870967741936,0.59,0.5918367346938775,0.58,0.5858585858585857,148.47920475688284,7.460953761113354e-09
0.7875,0.8,0.7666666666666667,0.7829787234042553,0.635,0.6451612903225806,0.6,0.6217616580310881,0.54,0.5454545454545454,0.48,0.5106382978723404,108.32341290952604,9.699127377727426e-09
0.8166666666666667,0.8333333333333334,0.7916666666666666,0.811965811965812,0.52,0.5217391304347826,0.48,0.4999999999999999,0.56,0.5625,0.54,0.5510204081632654,124.21918495880828,8.829701256751261e-09
0.7833333333333333,0.8148148148148148,0.7333333333333333,0.7719298245614035,0.635,0.6626506024096386,0.55,0.6010928961748634,0.64,0.6555555555555556,0.59,0.6210526315789474,120.95255784253675,2.5635303765594216e-05
0.7666666666666667,0.7962962962962963,0.7166666666666667,0.7543859649122806,0.58,0.6,0.48,0.5333333333333332,0.555,0.5632183908045977,0.49,0.5240641711229945,111.35025918929153,8.97540714405316e-09
0.775,0.7844827586206896,0.7583333333333333,0.7711864406779662,0.565,0.5764705882352941,0.49,0.5297297297297296,0.635,0.6483516483516484,0.59,0.6178010471204188,119.43428377379564,9.692133270538101e-09
0.7625,0.7692307692307693,0.75,0.7594936708860761,0.5,0.5,0.43,0.4623655913978495,0.54,0.54,0.54,0.54,149.7420817542432,9.814337848533781e-09
0.7958333333333333,0.784,0.8166666666666667,0.7999999999999999,0.525,0.5247524752475248,0.53,0.527363184079602,0.525,0.5268817204301075,0.49,0.5077720207253886,131.2566215249708,9.132305228493876e-09
0.7666666666666667,0.7857142857142857,0.7333333333333333,0.7586206896551724,0.445,0.44660194174757284,0.46,0.45320197044334976,0.52,0.5222222222222223,0.47,0.49473684210526314,153.16789127399107,8.798902582645448e-09
0.8125,0.8378378378378378,0.775,0.8051948051948051,0.54,0.5434782608695652,0.5,0.5208333333333334,0.565,0.5698924731182796,0.53,0.5492227979274611,138.89508951916764,3.111063313413741e-08
0.8208333333333333,0.8666666666666667,0.7583333333333333,0.808888888888889,0.5,0.5,0.51,0.504950495049505,0.55,0.5581395348837209,0.48,0.5161290322580644,137.17375782441806,1.003282310129662e-06
0.7625,0.8058252427184466,0.6916666666666667,0.7443946188340808,0.495,0.49572649572649574,0.58,0.5345622119815668,0.505,0.5052631578947369,0.48,0.4923076923076923,136.9168929649997,8.996434701065903e-09
0.7708333333333334,0.76,0.7916666666666666,0.7755102040816326,0.53,0.5288461538461539,0.55,0.5392156862745098,0.52,0.5196078431372549,0.53,0.5247524752475248,128.60647249791904,1.9264775834609914e-08
0.825,0.8545454545454545,0.7833333333333333,0.817391304347826,0.58,0.5930232558139535,0.51,0.5483870967741936,0.58,0.5769230769230769,0.6,0.5882352941176471,109.70087163884563,7.086285188707504e-09
0.8333333333333334,0.8636363636363636,0.7916666666666666,0.8260869565217391,0.535,0.5353535353535354,0.53,0.5326633165829145,0.56,0.5612244897959183,0.55,0.5555555555555555,152.75139093249734,8.999198089995413e-09
0.8291666666666667,0.8434782608695652,0.8083333333333333,0.8255319148936171,0.48,0.4782608695652174,0.44,0.4583333333333333,0.525,0.5238095238095238,0.55,0.5365853658536585,162.5259079806512,9.972295141146317e-09
0.7916666666666666,0.7966101694915254,0.7833333333333333,0.7899159663865546,0.535,0.5346534653465347,0.54,0.5373134328358209,0.46,0.45918367346938777,0.45,0.45454545454545453,157.55105065013808,9.956195710726034e-09
0.7791666666666667,0.7863247863247863,0.7666666666666667,0.7763713080168777,0.635,0.6626506024096386,0.55,0.6010928961748634,0.65,0.6530612244897959,0.64,0.6464646464646464,100.57708763720939,9.736401724064943e-09
0.8083333333333333,0.8135593220338984,0.8,0.8067226890756303,0.57,0.5853658536585366,0.48,0.5274725274725274,0.585,0.5876288659793815,0.57,0.5786802030456853,126.63516683900455,7.0312236677705465e-09
