source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1
0.905,0.9263157894736842,0.88,0.9025641025641025,0.8,0.8214285714285714,0.7666666666666667,0.793103448275862,0.8041666666666667,0.8173913043478261,0.7833333333333333,0.8
0.9,0.9545454545454546,0.84,0.8936170212765958,0.7875,0.8,0.7666666666666667,0.7829787234042553,0.775,0.8,0.7333333333333333,0.7652173913043478
0.88,0.9222222222222223,0.83,0.8736842105263158,0.8125,0.8151260504201681,0.8083333333333333,0.8117154811715481,0.825,0.8305084745762712,0.8166666666666667,0.8235294117647058
0.865,0.8924731182795699,0.83,0.8601036269430051,0.7916666666666666,0.8240740740740741,0.7416666666666667,0.780701754385965,0.775,0.8,0.7333333333333333,0.7652173913043478
0.92,0.9565217391304348,0.88,0.9166666666666666,0.8041666666666667,0.8016528925619835,0.8083333333333333,0.8049792531120331,0.8,0.8157894736842105,0.775,0.7948717948717949
0.88,0.8958333333333334,0.86,0.8775510204081632,0.7833333333333333,0.7931034482758621,0.7666666666666667,0.7796610169491527,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666
0.885,0.8969072164948454,0.87,0.883248730964467,0.7083333333333334,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.7208333333333333,0.7387387387387387,0.6833333333333333,0.70995670995671
0.925,0.9292929292929293,0.92,0.9246231155778895,0.7875,0.7948717948717948,0.775,0.7848101265822786,0.7916666666666666,0.8125,0.7583333333333333,0.7844827586206896
0.9,0.8921568627450981,0.91,0.900990099009901,0.8125,0.8151260504201681,0.8083333333333333,0.8117154811715481,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.8166666666666667
0.945,0.9494949494949495,0.94,0.9447236180904524,0.8041666666666667,0.8067226890756303,0.8,0.803347280334728,0.7958333333333333,0.808695652173913,0.775,0.7914893617021276
0.88,0.9130434782608695,0.84,0.8749999999999999,0.7791666666666667,0.7964601769911505,0.75,0.7725321888412018,0.7875,0.7899159663865546,0.7833333333333333,0.7866108786610879
0.915,0.9368421052631579,0.89,0.9128205128205129,0.7916666666666666,0.8301886792452831,0.7333333333333333,0.7787610619469026,0.7958333333333333,0.8380952380952381,0.7333333333333333,0.7822222222222223
0.925,0.9473684210526315,0.9,0.9230769230769231,0.8125,0.8048780487804879,0.825,0.8148148148148149,0.8041666666666667,0.792,0.825,0.8081632653061225
0.91,0.9183673469387755,0.9,0.9090909090909091,0.8208333333333333,0.8235294117647058,0.8166666666666667,0.8200836820083681,0.8125,0.8151260504201681,0.8083333333333333,0.8117154811715481
0.92,0.9285714285714286,0.91,0.9191919191919193,0.7958333333333333,0.8317757009345794,0.7416666666666667,0.7841409691629956,0.8125,0.8571428571428571,0.75,0.7999999999999999
0.94,0.9489795918367347,0.93,0.9393939393939393,0.7791666666666667,0.7637795275590551,0.8083333333333333,0.785425101214575,0.7958333333333333,0.7751937984496124,0.8333333333333334,0.8032128514056225
0.88,0.9042553191489362,0.85,0.8762886597938143,0.8041666666666667,0.8230088495575221,0.775,0.7982832618025751,0.7833333333333333,0.7982456140350878,0.7583333333333333,0.7777777777777778
0.88,0.8958333333333334,0.86,0.8775510204081632,0.7833333333333333,0.7982456140350878,0.7583333333333333,0.7777777777777778,0.7833333333333333,0.8090909090909091,0.7416666666666667,0.7739130434782608
0.865,0.8924731182795699,0.83,0.8601036269430051,0.7708333333333334,0.7777777777777778,0.7583333333333333,0.7679324894514769,0.7791666666666667,0.7913043478260869,0.7583333333333333,0.7744680851063831
0.88,0.9042553191489362,0.85,0.8762886597938143,0.7875,0.7851239669421488,0.7916666666666666,0.7883817427385892,0.7875,0.7948717948717948,0.775,0.7848101265822786
0.89,0.8979591836734694,0.88,0.888888888888889,0.8166666666666667,0.8220338983050848,0.8083333333333333,0.8151260504201682,0.8125,0.831858407079646,0.7833333333333333,0.8068669527896997
0.9,0.925531914893617,0.87,0.8969072164948454,0.8291666666666667,0.8558558558558559,0.7916666666666666,0.8225108225108225,0.8458333333333333,0.8672566371681416,0.8166666666666667,0.8412017167381974
0.9,0.9166666666666666,0.88,0.8979591836734694,0.7625,0.7837837837837838,0.725,0.7532467532467533,0.775,0.7894736842105263,0.75,0.7692307692307692
0.92,0.9375,0.9,0.9183673469387755,0.8166666666666667,0.8220338983050848,0.8083333333333333,0.8151260504201682,0.8125,0.831858407079646,0.7833333333333333,0.8068669527896997
0.87,0.8854166666666666,0.85,0.8673469387755102,0.775,0.7946428571428571,0.7416666666666667,0.7672413793103449,0.7791666666666667,0.7964601769911505,0.75,0.7725321888412018
0.885,0.8888888888888888,0.88,0.8844221105527638,0.7666666666666667,0.7807017543859649,0.7416666666666667,0.7606837606837606,0.7666666666666667,0.7857142857142857,0.7333333333333333,0.7586206896551724
0.895,0.9157894736842105,0.87,0.8923076923076922,0.8,0.8050847457627118,0.7916666666666666,0.7983193277310924,0.7958333333333333,0.8141592920353983,0.7666666666666667,0.7896995708154507
0.9,0.9347826086956522,0.86,0.8958333333333334,0.8125,0.7952755905511811,0.8416666666666667,0.8178137651821863,0.8166666666666667,0.796875,0.85,0.8225806451612903
0.885,0.8888888888888888,0.88,0.8844221105527638,0.775,0.8,0.7333333333333333,0.7652173913043478,0.775,0.8,0.7333333333333333,0.7652173913043478
0.86,0.8829787234042553,0.83,0.8556701030927835,0.7958333333333333,0.8141592920353983,0.7666666666666667,0.7896995708154507,0.8,0.8272727272727273,0.7583333333333333,0.7913043478260869
0.885,0.9139784946236559,0.85,0.8808290155440415,0.7625,0.7603305785123967,0.7666666666666667,0.7634854771784233,0.75,0.7586206896551724,0.7333333333333333,0.7457627118644068
0.915,0.946236559139785,0.88,0.911917098445596,0.8083333333333333,0.8189655172413793,0.7916666666666666,0.8050847457627119,0.8166666666666667,0.8275862068965517,0.8,0.8135593220338982
0.86,0.8829787234042553,0.83,0.8556701030927835,0.7208333333333333,0.7264957264957265,0.7083333333333334,0.7172995780590717,0.75,0.7631578947368421,0.725,0.7435897435897436
0.895,0.9340659340659341,0.85,0.8900523560209425,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7791666666666667,0.7815126050420168,0.775,0.7782426778242678
0.875,0.8865979381443299,0.86,0.8730964467005077,0.8083333333333333,0.8303571428571429,0.775,0.8017241379310346,0.8083333333333333,0.8363636363636363,0.7666666666666667,0.8
0.885,0.8969072164948454,0.87,0.883248730964467,0.8291666666666667,0.8761904761904762,0.7666666666666667,0.8177777777777778,0.8166666666666667,0.8518518518518519,0.7666666666666667,0.8070175438596491
0.9,0.925531914893617,0.87,0.8969072164948454,0.825,0.8421052631578947,0.8,0.8205128205128205,0.8208333333333333,0.8407079646017699,0.7916666666666666,0.815450643776824
0.895,0.9247311827956989,0.86,0.8911917098445595,0.7625,0.752,0.7833333333333333,0.7673469387755101,0.775,0.7704918032786885,0.7833333333333333,0.7768595041322314
0.92,0.9375,0.9,0.9183673469387755,0.7833333333333333,0.7931034482758621,0.7666666666666667,0.7796610169491527,0.7875,0.7948717948717948,0.775,0.7848101265822786
0.91,0.9456521739130435,0.87,0.90625,0.8291666666666667,0.8319327731092437,0.825,0.8284518828451883,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
0.905,0.9090909090909091,0.9,0.9045226130653266,0.7833333333333333,0.7931034482758621,0.7666666666666667,0.7796610169491527,0.7958333333333333,0.8141592920353983,0.7666666666666667,0.7896995708154507
0.94,0.9583333333333334,0.92,0.9387755102040817,0.8083333333333333,0.8245614035087719,0.7833333333333333,0.8034188034188033,0.8041666666666667,0.8230088495575221,0.775,0.7982832618025751
0.885,0.8888888888888888,0.88,0.8844221105527638,0.7833333333333333,0.8207547169811321,0.725,0.7699115044247787,0.7791666666666667,0.7964601769911505,0.75,0.7725321888412018
0.92,0.9285714285714286,0.91,0.9191919191919193,0.7666666666666667,0.7909090909090909,0.725,0.7565217391304347,0.775,0.8055555555555556,0.725,0.7631578947368423
0.895,0.9072164948453608,0.88,0.8934010152284264,0.725,0.7368421052631579,0.7,0.717948717948718,0.7416666666666667,0.7589285714285714,0.7083333333333334,0.7327586206896552
0.885,0.9230769230769231,0.84,0.8795811518324608,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.7791666666666667,0.7768595041322314,0.7833333333333333,0.7800829875518671
0.895,0.9157894736842105,0.87,0.8923076923076922,0.825,0.8611111111111112,0.775,0.8157894736842106,0.8375,0.8648648648648649,0.8,0.8311688311688312
0.92,0.9375,0.9,0.9183673469387755,0.775,0.7619047619047619,0.8,0.7804878048780488,0.7791666666666667,0.768,0.8,0.7836734693877552
0.945,0.9587628865979382,0.93,0.9441624365482233,0.7541666666666667,0.7563025210084033,0.75,0.7531380753138075,0.7708333333333334,0.768595041322314,0.775,0.7717842323651453
0.915,0.9278350515463918,0.9,0.9137055837563451,0.7416666666666667,0.7735849056603774,0.6833333333333333,0.7256637168141593,0.7583333333333333,0.7818181818181819,0.7166666666666667,0.7478260869565218
0.865,0.8762886597938144,0.85,0.8629441624365483,0.7958333333333333,0.8141592920353983,0.7666666666666667,0.7896995708154507,0.8041666666666667,0.8288288288288288,0.7666666666666667,0.7965367965367967
0.855,0.8736842105263158,0.83,0.8512820512820513,0.7458333333333333,0.7521367521367521,0.7333333333333333,0.7426160337552742,0.7416666666666667,0.7457627118644068,0.7333333333333333,0.7394957983193278
0.865,0.9010989010989011,0.82,0.8586387434554974,0.8708333333333333,0.8677685950413223,0.875,0.871369294605809,0.8625,0.865546218487395,0.8583333333333333,0.8619246861924686
0.955,0.9504950495049505,0.96,0.9552238805970149,0.7666666666666667,0.7622950819672131,0.775,0.768595041322314,0.7791666666666667,0.7815126050420168,0.775,0.7782426778242678
0.91,0.9270833333333334,0.89,0.9081632653061226,0.7916666666666666,0.7966101694915254,0.7833333333333333,0.7899159663865546,0.7833333333333333,0.7741935483870968,0.8,0.7868852459016393
0.89,0.9148936170212766,0.86,0.8865979381443299,0.8125,0.8205128205128205,0.8,0.810126582278481,0.8125,0.8151260504201681,0.8083333333333333,0.8117154811715481
0.87,0.9111111111111111,0.82,0.8631578947368421,0.8125,0.8640776699029126,0.7416666666666667,0.7982062780269058,0.825,0.8611111111111112,0.775,0.8157894736842106
0.92,0.9375,0.9,0.9183673469387755,0.8166666666666667,0.8392857142857143,0.7833333333333333,0.8103448275862069,0.8125,0.831858407079646,0.7833333333333333,0.8068669527896997
0.895,0.9072164948453608,0.88,0.8934010152284264,0.8041666666666667,0.8067226890756303,0.8,0.803347280334728,0.8333333333333334,0.8389830508474576,0.825,0.8319327731092436
0.905,0.9175257731958762,0.89,0.9035532994923858,0.8,0.8157894736842105,0.775,0.7948717948717949,0.8083333333333333,0.8425925925925926,0.7583333333333333,0.7982456140350876
0.905,0.9263157894736842,0.88,0.9025641025641025,0.7916666666666666,0.8070175438596491,0.7666666666666667,0.7863247863247863,0.7958333333333333,0.8317757009345794,0.7416666666666667,0.7841409691629956
0.895,0.9157894736842105,0.87,0.8923076923076922,0.7875,0.822429906542056,0.7333333333333333,0.775330396475771,0.8166666666666667,0.8518518518518519,0.7666666666666667,0.8070175438596491
0.885,0.9139784946236559,0.85,0.8808290155440415,0.8083333333333333,0.8303571428571429,0.775,0.8017241379310346,0.8125,0.831858407079646,0.7833333333333333,0.8068669527896997
0.855,0.8514851485148515,0.86,0.8557213930348259,0.7916666666666666,0.8125,0.7583333333333333,0.7844827586206896,0.8,0.8157894736842105,0.775,0.7948717948717949
0.89,0.9239130434782609,0.85,0.8854166666666666,0.8125,0.8504672897196262,0.7583333333333333,0.801762114537445,0.8083333333333333,0.8490566037735849,0.75,0.7964601769911505
0.865,0.8686868686868687,0.86,0.864321608040201,0.7833333333333333,0.8035714285714286,0.75,0.7758620689655172,0.7833333333333333,0.8090909090909091,0.7416666666666667,0.7739130434782608
0.905,0.945054945054945,0.86,0.9005235602094239,0.7958333333333333,0.7933884297520661,0.8,0.7966804979253113,0.7916666666666666,0.7966101694915254,0.7833333333333333,0.7899159663865546
0.895,0.898989898989899,0.89,0.8944723618090452,0.7875,0.8285714285714286,0.725,0.7733333333333333,0.7958333333333333,0.8446601941747572,0.725,0.7802690582959642
0.895,0.9072164948453608,0.88,0.8934010152284264,0.7916666666666666,0.8181818181818182,0.75,0.7826086956521738,0.7791666666666667,0.819047619047619,0.7166666666666667,0.7644444444444445
0.9,0.9166666666666666,0.88,0.8979591836734694,0.775,0.7844827586206896,0.7583333333333333,0.7711864406779662,0.7833333333333333,0.7931034482758621,0.7666666666666667,0.7796610169491527
0.895,0.9157894736842105,0.87,0.8923076923076922,0.8291666666666667,0.8495575221238938,0.8,0.8240343347639485,0.8125,0.8260869565217391,0.7916666666666666,0.8085106382978724
0.925,0.9292929292929293,0.92,0.9246231155778895,0.7416666666666667,0.7543859649122807,0.7166666666666667,0.735042735042735,0.7458333333333333,0.7565217391304347,0.725,0.7404255319148936
0.905,0.9263157894736842,0.88,0.9025641025641025,0.7666666666666667,0.7622950819672131,0.775,0.768595041322314,0.7708333333333334,0.773109243697479,0.7666666666666667,0.7698744769874478
0.88,0.8877551020408163,0.87,0.8787878787878789,0.7916666666666666,0.8017241379310345,0.775,0.788135593220339,0.7833333333333333,0.7931034482758621,0.7666666666666667,0.7796610169491527
0.92,0.9285714285714286,0.91,0.9191919191919193,0.7833333333333333,0.8148148148148148,0.7333333333333333,0.7719298245614035,0.7958333333333333,0.8141592920353983,0.7666666666666667,0.7896995708154507
0.935,0.9484536082474226,0.92,0.9340101522842639,0.8,0.8333333333333334,0.75,0.7894736842105262,0.8333333333333334,0.8703703703703703,0.7833333333333333,0.8245614035087719
0.915,0.9368421052631579,0.89,0.9128205128205129,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.7958333333333333,0.808695652173913,0.775,0.7914893617021276
0.92,0.9285714285714286,0.91,0.9191919191919193,0.7541666666666667,0.7699115044247787,0.725,0.7467811158798284,0.7833333333333333,0.7982456140350878,0.7583333333333333,0.7777777777777778
0.85,0.8571428571428571,0.84,0.8484848484848485,0.8041666666666667,0.8067226890756303,0.8,0.803347280334728,0.8125,0.8,0.8333333333333334,0.816326530612245
0.925,0.9047619047619048,0.95,0.9268292682926829,0.8041666666666667,0.8016528925619835,0.8083333333333333,0.8049792531120331,0.8083333333333333,0.8135593220338984,0.8,0.8067226890756303
0.865,0.8762886597938144,0.85,0.8629441624365483,0.7375,0.7394957983193278,0.7333333333333333,0.7364016736401673,0.7416666666666667,0.7457627118644068,0.7333333333333333,0.7394957983193278
0.89,0.9148936170212766,0.86,0.8865979381443299,0.8125,0.8151260504201681,0.8083333333333333,0.8117154811715481,0.8,0.8050847457627118,0.7916666666666666,0.7983193277310924
0.89,0.9148936170212766,0.86,0.8865979381443299,0.7458333333333333,0.7398373983739838,0.7583333333333333,0.748971193415638,0.7583333333333333,0.7540983606557377,0.7666666666666667,0.7603305785123967
0.88,0.9042553191489362,0.85,0.8762886597938143,0.7666666666666667,0.7622950819672131,0.775,0.768595041322314,0.7583333333333333,0.7540983606557377,0.7666666666666667,0.7603305785123967
0.915,0.9368421052631579,0.89,0.9128205128205129,0.775,0.7844827586206896,0.7583333333333333,0.7711864406779662,0.8,0.8050847457627118,0.7916666666666666,0.7983193277310924
0.875,0.9120879120879121,0.83,0.869109947643979,0.7583333333333333,0.7540983606557377,0.7666666666666667,0.7603305785123967,0.7625,0.7603305785123967,0.7666666666666667,0.7634854771784233
0.92,0.9375,0.9,0.9183673469387755,0.7875,0.7948717948717948,0.775,0.7848101265822786,0.8041666666666667,0.811965811965812,0.7916666666666666,0.8016877637130801
0.9,0.925531914893617,0.87,0.8969072164948454,0.7375,0.7614678899082569,0.6916666666666667,0.7248908296943232,0.7458333333333333,0.7657657657657657,0.7083333333333334,0.735930735930736
0.865,0.8762886597938144,0.85,0.8629441624365483,0.7833333333333333,0.8207547169811321,0.725,0.7699115044247787,0.7958333333333333,0.8317757009345794,0.7416666666666667,0.7841409691629956
0.865,0.8686868686868687,0.86,0.864321608040201,0.8083333333333333,0.8135593220338984,0.8,0.8067226890756303,0.8125,0.8260869565217391,0.7916666666666666,0.8085106382978724
