source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
322813.11548724957,184428545152.77753,429451.4467932056,925065.7910069627,1967756536735.4255,1402767.4564001781,721602.2737978463,1348638135053.3262,1161308.8026245758
508208.0285240329,591828145378.9431,769303.6756567222,859598.0677426823,1328213963537.9114,1152481.6543172873,696427.5302265804,969154980622.32,984456.6931167261
308775.1165681855,222251155487.5578,471435.20815437386,884057.6517304378,1424350416123.4924,1193461.526871936,634786.750392117,1044126119159.5691,1021824.8965256078
302191.42882751784,188649100237.90717,434337.54182422126,1064514.8373320824,2598604547701.451,1612018.7801950234,784297.0436195976,1885204324351.0693,1373027.4302981237
322304.8891899131,388952435531.6053,623660.5130450422,655802.779933315,749603969424.4559,865796.7252331554,556158.4531944586,660664478453.6301,812812.6957999796
438905.3971465333,431667865178.4759,657014.3569043799,1186266.750787359,2546664161436.107,1595827.1088799397,723715.7153110981,1529988637251.615,1236927.0945579675
304800.4953350877,166080345285.41562,407529.5636949737,1138027.6724201213,2860701443081.8633,1691360.8258091658,816036.8409178471,2598691976712.3384,1612045.8978305606
271327.37214707944,132084451361.46432,363434.24626947904,1361164.4368115908,4119914173473.213,2029757.171060916,942136.6512402885,2312072948222.6494,1520550.2123319209
343642.2818513035,276026699469.02374,525382.4316333996,801301.0857697782,1060793692007.6343,1029948.392885602,636119.9873765402,951744790676.0886,975574.0826180698
252838.57225362517,111172586149.06648,333425.53313906013,657128.1869062432,866972712068.7864,931113.6944910575,617755.0420087035,787944145871.6779,887662.1800390495
308087.44176516344,221900865796.29706,471063.5475138116,794352.053110639,1345695190515.7417,1160041.0296690983,599073.8528277026,1182384802670.0283,1087375.1894677514
314368.6660723525,158085176301.24628,397599.26597171463,1070215.4001609772,4560920952871.405,2135631.2773677493,849819.7509972369,4189916783727.6426,2046928.6220402613
454275.16967208026,546283968486.4017,739110.2546213262,934754.9245925948,2241674853648.904,1497222.3794910708,712572.2947178714,1912571561936.7124,1382957.5416247284
311016.09211100923,200220504074.19427,447460.058635622,828796.8484634944,1175354181347.7393,1084137.5287977718,703138.7393162688,1110642496151.0469,1053870.2463543825
330992.2276646767,223899552140.05194,473180.2533285301,1384012.5865950095,3804381235566.88,1950482.3084475491,846074.2058751354,2674642994106.776,1635433.57985177
324856.4943303035,183997810193.3727,428949.6592764385,989287.0251034859,1961790717921.997,1400639.3961052205,795644.3982480742,1664096921829.9204,1289998.8069102701
298570.1685392667,163110063436.19427,403868.8691100049,785393.0428787529,1362951525970.7202,1167455.1494471726,569285.1663992779,850306328543.6937,922120.5607423
258390.0903494118,141617875330.04443,376321.50527181465,841972.5880980637,1673432465339.495,1293612.177331172,687059.4207873687,1267284451153.0278,1125737.2922458542
384994.98332022,380864463724.6858,617142.174644292,894984.480863574,1368161553426.0325,1169684.3819706377,682157.2232449673,807403904112.902,898556.5670078328
