target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1
0.8291666666666667,0.8691588785046729,0.775,0.8193832599118942,0.575,0.5742574257425742,0.58,0.5771144278606964,0.565,0.5764705882352941,0.49,0.5297297297297296
0.7708333333333334,0.7876106194690266,0.7416666666666667,0.7639484978540773,0.5,0.5,0.42,0.4565217391304348,0.575,0.5789473684210527,0.55,0.5641025641025641
0.7875,0.8285714285714286,0.725,0.7733333333333333,0.635,0.651685393258427,0.58,0.6137566137566138,0.575,0.5824175824175825,0.53,0.5549738219895288
0.8041666666666667,0.8288288288288288,0.7666666666666667,0.7965367965367967,0.55,0.5543478260869565,0.51,0.5312500000000001,0.54,0.5444444444444444,0.49,0.5157894736842104
0.7333333333333333,0.7545454545454545,0.6916666666666667,0.7217391304347825,0.57,0.5729166666666666,0.55,0.5612244897959183,0.63,0.6477272727272727,0.57,0.6063829787234042
0.8041666666666667,0.8411214953271028,0.75,0.7929515418502203,0.565,0.5698924731182796,0.53,0.5492227979274611,0.625,0.6470588235294118,0.55,0.5945945945945946
0.8,0.8157894736842105,0.775,0.7948717948717949,0.53,0.5348837209302325,0.46,0.4946236559139785,0.615,0.6185567010309279,0.6,0.6091370558375634
0.8041666666666667,0.8411214953271028,0.75,0.7929515418502203,0.43,0.43859649122807015,0.5,0.46728971962616817,0.585,0.5977011494252874,0.52,0.5561497326203209
0.8041666666666667,0.8411214953271028,0.75,0.7929515418502203,0.58,0.5930232558139535,0.51,0.5483870967741936,0.535,0.5384615384615384,0.49,0.5130890052356021
0.7875,0.8,0.7666666666666667,0.7829787234042553,0.575,0.5925925925925926,0.48,0.5303867403314917,0.61,0.6145833333333334,0.59,0.6020408163265306
0.8083333333333333,0.8425925925925926,0.7583333333333333,0.7982456140350876,0.605,0.6060606060606061,0.6,0.6030150753768845,0.575,0.5824175824175825,0.53,0.5549738219895288
0.8,0.8214285714285714,0.7666666666666667,0.793103448275862,0.4,0.4056603773584906,0.43,0.41747572815533984,0.515,0.5151515151515151,0.51,0.5125628140703518
0.7958333333333333,0.8317757009345794,0.7416666666666667,0.7841409691629956,0.575,0.5806451612903226,0.54,0.5595854922279794,0.61,0.627906976744186,0.54,0.5806451612903226
0.8208333333333333,0.8598130841121495,0.7666666666666667,0.8105726872246696,0.585,0.5977011494252874,0.52,0.5561497326203209,0.57,0.5760869565217391,0.53,0.5520833333333334
0.8208333333333333,0.8666666666666667,0.7583333333333333,0.808888888888889,0.635,0.6551724137931034,0.57,0.6096256684491977,0.655,0.6597938144329897,0.64,0.6497461928934011
0.7333333333333333,0.7372881355932204,0.725,0.73109243697479,0.575,0.5842696629213483,0.52,0.5502645502645502,0.61,0.6145833333333334,0.59,0.6020408163265306
0.7916666666666666,0.8301886792452831,0.7333333333333333,0.7787610619469026,0.52,0.5192307692307693,0.54,0.5294117647058824,0.575,0.5824175824175825,0.53,0.5549738219895288
0.7708333333333334,0.8037383177570093,0.7166666666666667,0.7577092511013216,0.585,0.5955056179775281,0.53,0.5608465608465608,0.645,0.6629213483146067,0.59,0.6243386243386243
0.8166666666666667,0.8333333333333334,0.7916666666666666,0.811965811965812,0.585,0.5876288659793815,0.57,0.5786802030456853,0.57,0.5777777777777777,0.52,0.5473684210526315
0.8208333333333333,0.8737864077669902,0.75,0.8071748878923766,0.62,0.6304347826086957,0.58,0.6041666666666666,0.605,0.6235294117647059,0.53,0.572972972972973
0.7958333333333333,0.8317757009345794,0.7416666666666667,0.7841409691629956,0.51,0.51,0.51,0.51,0.625,0.6436781609195402,0.56,0.5989304812834224
0.7666666666666667,0.7857142857142857,0.7333333333333333,0.7586206896551724,0.475,0.47058823529411764,0.4,0.4324324324324324,0.51,0.5104166666666666,0.49,0.4999999999999999
0.8083333333333333,0.8363636363636363,0.7666666666666667,0.8,0.565,0.5698924731182796,0.53,0.5492227979274611,0.645,0.6593406593406593,0.6,0.6282722513089005
0.775,0.7946428571428571,0.7416666666666667,0.7672413793103449,0.595,0.6144578313253012,0.51,0.5573770491803278,0.605,0.6265060240963856,0.52,0.5683060109289617
0.7916666666666666,0.8240740740740741,0.7416666666666667,0.780701754385965,0.55,0.5490196078431373,0.56,0.5544554455445545,0.57,0.5760869565217391,0.53,0.5520833333333334
0.7875,0.8053097345132744,0.7583333333333333,0.7811158798283261,0.51,0.5108695652173914,0.47,0.4895833333333333,0.525,0.5268817204301075,0.49,0.5077720207253886
0.8375,0.8715596330275229,0.7916666666666666,0.8296943231441047,0.505,0.5054945054945055,0.46,0.4816753926701571,0.55,0.5543478260869565,0.51,0.5312500000000001
0.7416666666666667,0.7377049180327869,0.75,0.743801652892562,0.6,0.6086956521739131,0.56,0.5833333333333334,0.715,0.7311827956989247,0.68,0.7046632124352332
0.8083333333333333,0.8363636363636363,0.7666666666666667,0.8,0.55,0.5609756097560976,0.46,0.5054945054945056,0.565,0.5714285714285714,0.52,0.5445026178010471
0.8,0.8214285714285714,0.7666666666666667,0.793103448275862,0.505,0.5053763440860215,0.47,0.48704663212435234,0.56,0.5652173913043478,0.52,0.5416666666666667
0.8,0.8333333333333334,0.75,0.7894736842105262,0.5,0.5,0.53,0.5145631067961165,0.53,0.5340909090909091,0.47,0.5
0.7916666666666666,0.8181818181818182,0.75,0.7826086956521738,0.515,0.5180722891566265,0.43,0.46994535519125685,0.575,0.5824175824175825,0.53,0.5549738219895288
0.775,0.8173076923076923,0.7083333333333334,0.7589285714285715,0.51,0.5087719298245614,0.58,0.5420560747663552,0.565,0.5747126436781609,0.5,0.5347593582887701
0.7958333333333333,0.7933884297520661,0.8,0.7966804979253113,0.59,0.59375,0.57,0.5816326530612245,0.58,0.5816326530612245,0.57,0.5757575757575758
0.7875,0.8108108108108109,0.75,0.7792207792207791,0.64,0.648936170212766,0.61,0.6288659793814433,0.635,0.6363636363636364,0.63,0.6331658291457286
0.8,0.8157894736842105,0.775,0.7948717948717949,0.575,0.5842696629213483,0.52,0.5502645502645502,0.575,0.5842696629213483,0.52,0.5502645502645502
0.75,0.7678571428571429,0.7166666666666667,0.7413793103448276,0.565,0.5802469135802469,0.47,0.5193370165745855,0.485,0.4845360824742268,0.47,0.4771573604060913
0.85,0.8818181818181818,0.8083333333333333,0.8434782608695653,0.555,0.5555555555555556,0.55,0.5527638190954774,0.58,0.5851063829787234,0.55,0.5670103092783506
0.775,0.7894736842105263,0.75,0.7692307692307692,0.54,0.5408163265306123,0.53,0.5353535353535354,0.54,0.5416666666666666,0.52,0.5306122448979592
0.8125,0.8504672897196262,0.7583333333333333,0.801762114537445,0.485,0.4842105263157895,0.46,0.47179487179487184,0.61,0.625,0.55,0.5851063829787234
0.7583333333333333,0.7583333333333333,0.7583333333333333,0.7583333333333333,0.675,0.6966292134831461,0.62,0.656084656084656,0.65,0.65,0.65,0.65
0.775,0.8,0.7333333333333333,0.7652173913043478,0.565,0.5684210526315789,0.54,0.5538461538461539,0.57,0.574468085106383,0.54,0.5567010309278351
0.8,0.8272727272727273,0.7583333333333333,0.7913043478260869,0.595,0.6172839506172839,0.5,0.5524861878453038,0.57,0.5833333333333334,0.49,0.532608695652174
0.8083333333333333,0.8135593220338984,0.8,0.8067226890756303,0.48,0.47959183673469385,0.47,0.47474747474747475,0.51,0.5108695652173914,0.47,0.4895833333333333
0.8208333333333333,0.8290598290598291,0.8083333333333333,0.818565400843882,0.58,0.5909090909090909,0.52,0.5531914893617023,0.6,0.6111111111111112,0.55,0.5789473684210527
0.7458333333333333,0.780952380952381,0.6833333333333333,0.7288888888888889,0.605,0.6129032258064516,0.57,0.5906735751295337,0.63,0.6444444444444445,0.58,0.6105263157894737
0.7833333333333333,0.8148148148148148,0.7333333333333333,0.7719298245614035,0.53,0.53125,0.51,0.5204081632653061,0.59,0.6046511627906976,0.52,0.5591397849462365
0.8,0.8157894736842105,0.775,0.7948717948717949,0.59,0.59,0.59,0.59,0.585,0.5894736842105263,0.56,0.5743589743589743
0.8083333333333333,0.8189655172413793,0.7916666666666666,0.8050847457627119,0.625,0.6262626262626263,0.62,0.6231155778894472,0.575,0.5824175824175825,0.53,0.5549738219895288
0.8083333333333333,0.8303571428571429,0.775,0.8017241379310346,0.585,0.5977011494252874,0.52,0.5561497326203209,0.59,0.5918367346938775,0.58,0.5858585858585857
0.8083333333333333,0.8189655172413793,0.7916666666666666,0.8050847457627119,0.55,0.5520833333333334,0.53,0.5408163265306124,0.575,0.5806451612903226,0.54,0.5595854922279794
0.7958333333333333,0.8317757009345794,0.7416666666666667,0.7841409691629956,0.5,0.5,0.42,0.4565217391304348,0.58,0.5851063829787234,0.55,0.5670103092783506
0.8166666666666667,0.8392857142857143,0.7833333333333333,0.8103448275862069,0.55,0.5555555555555556,0.5,0.5263157894736842,0.5,0.5,0.46,0.4791666666666667
0.7708333333333334,0.8095238095238095,0.7083333333333334,0.7555555555555556,0.595,0.6091954022988506,0.53,0.5668449197860963,0.63,0.6444444444444445,0.58,0.6105263157894737
0.7666666666666667,0.7857142857142857,0.7333333333333333,0.7586206896551724,0.61,0.6195652173913043,0.57,0.59375,0.64,0.648936170212766,0.61,0.6288659793814433
0.7916666666666666,0.8181818181818182,0.75,0.7826086956521738,0.555,0.5617977528089888,0.5,0.5291005291005291,0.575,0.5806451612903226,0.54,0.5595854922279794
0.8,0.839622641509434,0.7416666666666667,0.7876106194690266,0.61,0.625,0.55,0.5851063829787234,0.53,0.532608695652174,0.49,0.5104166666666666
0.8083333333333333,0.8363636363636363,0.7666666666666667,0.8,0.535,0.5402298850574713,0.47,0.502673796791444,0.55,0.55,0.55,0.55
0.8041666666666667,0.8288288288288288,0.7666666666666667,0.7965367965367967,0.565,0.5730337078651685,0.51,0.5396825396825395,0.645,0.6629213483146067,0.59,0.6243386243386243
0.8291666666666667,0.8376068376068376,0.8166666666666667,0.8270042194092827,0.505,0.5053763440860215,0.47,0.48704663212435234,0.455,0.45454545454545453,0.45,0.4522613065326633
0.7875,0.8,0.7666666666666667,0.7829787234042553,0.585,0.6049382716049383,0.49,0.5414364640883979,0.59,0.59375,0.57,0.5816326530612245
0.8,0.8214285714285714,0.7666666666666667,0.793103448275862,0.55,0.5520833333333334,0.53,0.5408163265306124,0.545,0.5494505494505495,0.5,0.5235602094240838
0.7541666666666667,0.7850467289719626,0.7,0.7400881057268722,0.595,0.6043956043956044,0.55,0.5759162303664922,0.585,0.5977011494252874,0.52,0.5561497326203209
0.7458333333333333,0.7657657657657657,0.7083333333333334,0.735930735930736,0.55,0.5609756097560976,0.46,0.5054945054945056,0.575,0.5903614457831325,0.49,0.5355191256830601
0.8666666666666667,0.9,0.825,0.8608695652173912,0.575,0.5824175824175825,0.53,0.5549738219895288,0.6,0.6111111111111112,0.55,0.5789473684210527
0.8083333333333333,0.8303571428571429,0.775,0.8017241379310346,0.53,0.5319148936170213,0.5,0.5154639175257731,0.515,0.5161290322580645,0.48,0.4974093264248704
0.7708333333333334,0.7927927927927928,0.7333333333333333,0.7619047619047619,0.565,0.5684210526315789,0.54,0.5538461538461539,0.57,0.5729166666666666,0.55,0.5612244897959183
0.7833333333333333,0.7786885245901639,0.7916666666666666,0.7851239669421487,0.515,0.5172413793103449,0.45,0.48128342245989303,0.51,0.51,0.51,0.51
0.7791666666666667,0.8130841121495327,0.725,0.7665198237885462,0.535,0.5360824742268041,0.52,0.5279187817258884,0.525,0.5287356321839081,0.46,0.49197860962566853
0.8583333333333333,0.8771929824561403,0.8333333333333334,0.8547008547008548,0.59,0.5978260869565217,0.55,0.5729166666666666,0.64,0.6458333333333334,0.62,0.6326530612244898
0.7875,0.7948717948717948,0.775,0.7848101265822786,0.69,0.7159090909090909,0.63,0.6702127659574468,0.57,0.5729166666666666,0.55,0.5612244897959183
0.8166666666666667,0.8392857142857143,0.7833333333333333,0.8103448275862069,0.605,0.6129032258064516,0.57,0.5906735751295337,0.555,0.5567010309278351,0.54,0.5482233502538071
0.8041666666666667,0.8230088495575221,0.775,0.7982832618025751,0.53,0.5333333333333333,0.48,0.505263157894737,0.555,0.5567010309278351,0.54,0.5482233502538071
0.8,0.8333333333333334,0.75,0.7894736842105262,0.595,0.5959595959595959,0.59,0.5929648241206029,0.61,0.625,0.55,0.5851063829787234
0.8,0.8157894736842105,0.775,0.7948717948717949,0.475,0.47572815533980584,0.49,0.4827586206896552,0.545,0.5517241379310345,0.48,0.5133689839572193
0.7833333333333333,0.788135593220339,0.775,0.7815126050420169,0.585,0.5894736842105263,0.56,0.5743589743589743,0.595,0.5959595959595959,0.59,0.5929648241206029
0.7958333333333333,0.8256880733944955,0.75,0.7860262008733625,0.61,0.6195652173913043,0.57,0.59375,0.635,0.6421052631578947,0.61,0.6256410256410256
0.8083333333333333,0.8303571428571429,0.775,0.8017241379310346,0.515,0.5176470588235295,0.44,0.47567567567567565,0.58,0.5909090909090909,0.52,0.5531914893617023
0.8166666666666667,0.8333333333333334,0.7916666666666666,0.811965811965812,0.505,0.5054945054945055,0.46,0.4816753926701571,0.615,0.6161616161616161,0.61,0.6130653266331657
0.8416666666666667,0.8727272727272727,0.8,0.8347826086956521,0.61,0.6,0.66,0.6285714285714286,0.635,0.6451612903225806,0.6,0.6217616580310881
0.7875,0.822429906542056,0.7333333333333333,0.775330396475771,0.63,0.6413043478260869,0.59,0.6145833333333333,0.625,0.6344086021505376,0.59,0.6113989637305699
0.7791666666666667,0.7964601769911505,0.75,0.7725321888412018,0.475,0.47619047619047616,0.5,0.4878048780487805,0.6,0.6086956521739131,0.56,0.5833333333333334
0.8166666666666667,0.8333333333333334,0.7916666666666666,0.811965811965812,0.505,0.5050505050505051,0.5,0.5025125628140703,0.435,0.43157894736842106,0.41,0.4205128205128206
