target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,w_dist
0.8458333333333333,0.8738738738738738,0.8083333333333333,0.8398268398268398,0.475,0.4766355140186916,0.51,0.4927536231884058,0.57,0.5813953488372093,0.5,0.5376344086021505,145.85777574252472,8.265147008610332e-09
0.7791666666666667,0.7768595041322314,0.7833333333333333,0.7800829875518671,0.53,0.5340909090909091,0.47,0.5,0.59,0.59375,0.57,0.5816326530612245,145.5825782506264,7.672596463952777e-09
0.7833333333333333,0.7982456140350878,0.7583333333333333,0.7777777777777778,0.555,0.5523809523809524,0.58,0.5658536585365854,0.56,0.5652173913043478,0.52,0.5416666666666667,129.41244291509392,9.176709314876881e-09
0.8291666666666667,0.8434782608695652,0.8083333333333333,0.8255319148936171,0.515,0.5176470588235295,0.44,0.47567567567567565,0.475,0.4725274725274725,0.43,0.45026178010471196,153.12821942882806,8.436456290152431e-09
0.8375,0.8461538461538461,0.825,0.8354430379746836,0.48,0.4803921568627451,0.49,0.4851485148514851,0.565,0.5730337078651685,0.51,0.5396825396825395,159.31091203821146,6.460500980827069e-09
0.7875,0.7948717948717948,0.775,0.7848101265822786,0.52,0.5178571428571429,0.58,0.5471698113207547,0.545,0.5463917525773195,0.53,0.5380710659898477,147.75264035155084,7.142540138091376e-09
0.7833333333333333,0.8035714285714286,0.75,0.7758620689655172,0.58,0.5930232558139535,0.51,0.5483870967741936,0.63,0.6354166666666666,0.61,0.6224489795918368,113.64805473175014,9.792019023970133e-09
0.8041666666666667,0.7829457364341085,0.8416666666666667,0.8112449799196787,0.545,0.5542168674698795,0.46,0.5027322404371585,0.575,0.5789473684210527,0.55,0.5641025641025641,135.87772877631357,8.56995718768265e-09
0.7625,0.7560975609756098,0.775,0.7654320987654322,0.57,0.574468085106383,0.54,0.5567010309278351,0.575,0.5806451612903226,0.54,0.5595854922279794,118.75566989160785,9.73824240322021e-09
0.8083333333333333,0.8189655172413793,0.7916666666666666,0.8050847457627119,0.475,0.4752475247524752,0.48,0.47761194029850745,0.575,0.5742574257425742,0.58,0.5771144278606964,143.39811164885663,9.831885106115255e-09
0.7541666666666667,0.7606837606837606,0.7416666666666667,0.751054852320675,0.555,0.5591397849462365,0.52,0.5388601036269429,0.525,0.5280898876404494,0.47,0.4973544973544973,118.8827432819614,7.90367983257927e-09
0.8291666666666667,0.8264462809917356,0.8333333333333334,0.8298755186721992,0.56,0.5769230769230769,0.45,0.5056179775280899,0.5,0.5,0.47,0.4845360824742268,131.8262965132014,8.567082882366845e-09
0.7625,0.7837837837837838,0.725,0.7532467532467533,0.495,0.4943820224719101,0.44,0.4656084656084656,0.505,0.5054945054945055,0.46,0.4816753926701571,144.1873303224521,8.524299594432739e-09
0.8458333333333333,0.8738738738738738,0.8083333333333333,0.8398268398268398,0.535,0.5339805825242718,0.55,0.541871921182266,0.52,0.5208333333333334,0.5,0.5102040816326531,153.37294042844067,2.3610809240599435e-08
0.75,0.7678571428571429,0.7166666666666667,0.7413793103448276,0.57,0.5729166666666666,0.55,0.5612244897959183,0.51,0.51,0.51,0.51,121.74615823288187,8.083902514832751e-09
0.825,0.8482142857142857,0.7916666666666666,0.8189655172413793,0.585,0.5794392523364486,0.62,0.5990338164251208,0.575,0.5789473684210527,0.55,0.5641025641025641,143.16185762383583,8.471116996380674e-09
0.8125,0.8378378378378378,0.775,0.8051948051948051,0.47,0.4722222222222222,0.51,0.4903846153846154,0.505,0.5058823529411764,0.43,0.46486486486486484,144.87085953987454,5.603440982416824e-07
0.7916666666666666,0.7966101694915254,0.7833333333333333,0.7899159663865546,0.495,0.4943820224719101,0.44,0.4656084656084656,0.59,0.5957446808510638,0.56,0.577319587628866,129.86443005289937,7.915518785868375e-09
0.7833333333333333,0.8090909090909091,0.7416666666666667,0.7739130434782608,0.545,0.5483870967741935,0.51,0.5284974093264249,0.575,0.5824175824175825,0.53,0.5549738219895288,136.28934247872283,9.151190983428649e-09
0.7625,0.7837837837837838,0.725,0.7532467532467533,0.48,0.48,0.48,0.48,0.51,0.5106382978723404,0.48,0.49484536082474223,152.68704411686454,1.0844094036307422e-07
0.8208333333333333,0.8235294117647058,0.8166666666666667,0.8200836820083681,0.57,0.574468085106383,0.54,0.5567010309278351,0.595,0.6021505376344086,0.56,0.5803108808290157,129.7061125543412,9.04882164839034e-09
0.825,0.875,0.7583333333333333,0.8125,0.57,0.5729166666666666,0.55,0.5612244897959183,0.565,0.5730337078651685,0.51,0.5396825396825395,121.46187596668132,8.682906200941693e-09
0.8,0.839622641509434,0.7416666666666667,0.7876106194690266,0.41,0.41818181818181815,0.46,0.43809523809523804,0.54,0.5454545454545454,0.48,0.5106382978723404,158.2170248163976,9.757908578767178e-09
0.825,0.8095238095238095,0.85,0.8292682926829269,0.54,0.5425531914893617,0.51,0.5257731958762887,0.465,0.46601941747572817,0.48,0.4729064039408867,150.79869510277092,8.677526376882576e-09
0.8416666666666667,0.8253968253968254,0.8666666666666667,0.8455284552845528,0.505,0.504424778761062,0.57,0.5352112676056338,0.59,0.59375,0.57,0.5816326530612245,157.96456332375286,7.822986661309132e-09
0.7916666666666666,0.7966101694915254,0.7833333333333333,0.7899159663865546,0.555,0.5604395604395604,0.51,0.5340314136125655,0.57,0.5686274509803921,0.58,0.5742574257425743,123.63194686232566,6.7940692485869316e-09
0.8,0.78125,0.8333333333333334,0.8064516129032259,0.55,0.5609756097560976,0.46,0.5054945054945056,0.53,0.53,0.53,0.53,125.85906992805275,7.731777541187784e-09
0.7875,0.7555555555555555,0.85,0.7999999999999998,0.495,0.4954954954954955,0.55,0.5213270142180094,0.495,0.4954128440366973,0.54,0.5167464114832536,130.9859308023324,8.357061765319147e-09
0.7625,0.7837837837837838,0.725,0.7532467532467533,0.535,0.5432098765432098,0.44,0.48618784530386744,0.59,0.6046511627906976,0.52,0.5591397849462365,141.50368162432542,8.233472756211059e-09
0.8,0.8103448275862069,0.7833333333333333,0.7966101694915254,0.52,0.5227272727272727,0.46,0.4893617021276596,0.61,0.6145833333333334,0.59,0.6020408163265306,133.45095911400867,7.967790055824391e-09
0.775,0.7796610169491526,0.7666666666666667,0.773109243697479,0.475,0.4742268041237113,0.46,0.46700507614213194,0.56,0.5612244897959183,0.55,0.5555555555555555,155.35474372272006,9.757556586489239e-09
0.825,0.8421052631578947,0.8,0.8205128205128205,0.49,0.4909090909090909,0.54,0.5142857142857142,0.56,0.5652173913043478,0.52,0.5416666666666667,172.97018995911105,7.98906237038716e-09
0.7833333333333333,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.51,0.5108695652173914,0.47,0.4895833333333333,0.515,0.5154639175257731,0.5,0.5076142131979695,149.720735665135,9.104621298881585e-09
0.7666666666666667,0.7758620689655172,0.75,0.7627118644067795,0.5,0.5,0.49,0.494949494949495,0.52,0.52,0.52,0.52,132.4647159251587,7.605047682140676e-09
0.775,0.8173076923076923,0.7083333333333334,0.7589285714285715,0.53,0.5333333333333333,0.48,0.505263157894737,0.535,0.5384615384615384,0.49,0.5130890052356021,131.5828452056733,7.245489100130189e-09
0.8208333333333333,0.8290598290598291,0.8083333333333333,0.818565400843882,0.53,0.53125,0.51,0.5204081632653061,0.58,0.5851063829787234,0.55,0.5670103092783506,145.31673485468778,7.692936057222582e-09
0.8083333333333333,0.8032786885245902,0.8166666666666667,0.8099173553719008,0.64,0.6842105263157895,0.52,0.5909090909090909,0.6,0.6063829787234043,0.57,0.5876288659793814,115.7073992317107,8.220609997404083e-09
0.7666666666666667,0.7807017543859649,0.7416666666666667,0.7606837606837606,0.58,0.5909090909090909,0.52,0.5531914893617023,0.63,0.6413043478260869,0.59,0.6145833333333333,121.97966699001009,8.11722977807661e-09
0.7708333333333334,0.782608695652174,0.75,0.7659574468085107,0.57,0.57,0.57,0.57,0.575,0.5806451612903226,0.54,0.5595854922279794,119.18874669454692,7.364485603795255e-09
0.7875,0.7899159663865546,0.7833333333333333,0.7866108786610879,0.495,0.4948453608247423,0.48,0.4873096446700507,0.51,0.5111111111111111,0.46,0.4842105263157895,151.45848784781322,3.8238831761426733e-08
0.7708333333333334,0.7981651376146789,0.725,0.759825327510917,0.425,0.42990654205607476,0.46,0.4444444444444445,0.505,0.5048543689320388,0.52,0.5123152709359606,164.2385676386268,9.619015829633694e-09
0.7875,0.7899159663865546,0.7833333333333333,0.7866108786610879,0.47,0.47368421052631576,0.54,0.5046728971962616,0.515,0.5157894736842106,0.49,0.5025641025641027,131.44696870661562,1.0380342486359633e-05
0.825,0.8421052631578947,0.8,0.8205128205128205,0.465,0.4639175257731959,0.45,0.45685279187817257,0.545,0.5483870967741935,0.51,0.5284974093264249,153.72345871157768,7.496677473883502e-09
0.7708333333333334,0.8155339805825242,0.7,0.7533632286995516,0.565,0.5764705882352941,0.49,0.5297297297297296,0.495,0.4939759036144578,0.41,0.44808743169398907,115.964027811854,8.853737890929464e-09
