source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1,transfer_score,w_dist
0.78,0.7916666666666666,0.76,0.7755102040816326,0.6208333333333333,0.6260869565217392,0.6,0.6127659574468085,0.6708333333333333,0.6915887850467289,0.6166666666666667,0.6519823788546256,123.57397253108161,8.835921000820909e-09
0.845,0.8484848484848485,0.84,0.8442211055276383,0.6083333333333333,0.6203703703703703,0.5583333333333333,0.587719298245614,0.575,0.5818181818181818,0.5333333333333333,0.5565217391304348,113.18448564122785,7.46827102568671e-09
0.79,0.79,0.79,0.79,0.5958333333333333,0.5934959349593496,0.6083333333333333,0.6008230452674898,0.5791666666666667,0.584070796460177,0.55,0.5665236051502146,101.28765780991816,8.564183870645745e-09
0.8,0.7830188679245284,0.83,0.8058252427184467,0.5333333333333333,0.54,0.45,0.49090909090909096,0.525,0.5241935483870968,0.5416666666666666,0.5327868852459015,123.0460243089919,8.335471224980872e-09
0.71,0.7058823529411765,0.72,0.712871287128713,0.5333333333333333,0.5338983050847458,0.525,0.5294117647058824,0.5625,0.5663716814159292,0.5333333333333333,0.5493562231759658,121.57482211570877,7.591088880027658e-09
0.84,0.8617021276595744,0.81,0.8350515463917526,0.5916666666666667,0.6018518518518519,0.5416666666666666,0.5701754385964911,0.6,0.6090909090909091,0.5583333333333333,0.5826086956521739,129.12074161103584,9.388329006985835e-09
0.86,0.875,0.84,0.8571428571428572,0.575,0.5882352941176471,0.5,0.5405405405405405,0.5625,0.5675675675675675,0.525,0.5454545454545455,121.87164893417544,7.69744618411537e-09
0.825,0.8217821782178217,0.83,0.8258706467661692,0.5791666666666667,0.5904761904761905,0.5166666666666667,0.5511111111111111,0.575,0.5725806451612904,0.5916666666666667,0.5819672131147541,107.81364090601139,8.665598379393592e-09
0.84,0.8695652173913043,0.8,0.8333333333333333,0.5958333333333333,0.6055045871559633,0.55,0.5764192139737991,0.5583333333333333,0.5636363636363636,0.5166666666666667,0.5391304347826087,122.92247924609728,8.39045982590305e-09
0.795,0.797979797979798,0.79,0.7939698492462312,0.6291666666666667,0.6396396396396397,0.5916666666666667,0.6147186147186148,0.5125,0.5128205128205128,0.5,0.5063291139240506,104.63207064708125,9.807998785569955e-09
0.78,0.7857142857142857,0.77,0.7777777777777778,0.475,0.4788732394366197,0.5666666666666667,0.5190839694656487,0.5625,0.5641025641025641,0.55,0.5569620253164557,129.32450858586276,8.197025450265491e-09
0.805,0.8144329896907216,0.79,0.802030456852792,0.6208333333333333,0.6198347107438017,0.625,0.6224066390041494,0.5916666666666667,0.5932203389830508,0.5833333333333334,0.5882352941176471,97.67878428980791,8.859721827122897e-09
0.76,0.782608695652174,0.72,0.7499999999999999,0.5666666666666667,0.5740740740740741,0.5166666666666667,0.543859649122807,0.5583333333333333,0.5648148148148148,0.5083333333333333,0.5350877192982455,123.19707794866073,8.326087597588526e-09
0.785,0.7878787878787878,0.78,0.7839195979899497,0.5375,0.5398230088495575,0.5083333333333333,0.5236051502145923,0.5791666666666667,0.5798319327731093,0.575,0.5774058577405858,131.5844464981786,9.447329850498985e-09
0.755,0.7865168539325843,0.7,0.7407407407407408,0.6125,0.6134453781512605,0.6083333333333333,0.610878661087866,0.5958333333333333,0.6074766355140186,0.5416666666666666,0.5726872246696034,111.91181876396887,9.356819418482128e-09
0.76,0.7708333333333334,0.74,0.7551020408163266,0.6458333333333334,0.6495726495726496,0.6333333333333333,0.6413502109704642,0.5458333333333333,0.5495495495495496,0.5083333333333333,0.528138528138528,96.47491071791477,9.40574297657682e-09
0.84,0.8541666666666666,0.82,0.836734693877551,0.6041666666666666,0.6146788990825688,0.5583333333333333,0.5851528384279476,0.6041666666666666,0.6106194690265486,0.575,0.5922746781115878,128.58256420910703,9.89592983597876e-09
0.85,0.85,0.85,0.85,0.5666666666666667,0.5645161290322581,0.5833333333333334,0.5737704918032787,0.5958333333333333,0.5982905982905983,0.5833333333333334,0.5907172995780591,120.76126510811689,9.151416560010315e-09
0.79,0.8295454545454546,0.73,0.7765957446808511,0.5125,0.514018691588785,0.4583333333333333,0.4845814977973568,0.575,0.5818181818181818,0.5333333333333333,0.5565217391304348,132.03156220553137,7.703683213312786e-09
0.785,0.8,0.76,0.7794871794871796,0.5875,0.591304347826087,0.5666666666666667,0.5787234042553192,0.5833333333333334,0.5909090909090909,0.5416666666666666,0.5652173913043478,118.86685431862031,7.2515392503247616e-09
0.74,0.7448979591836735,0.73,0.7373737373737373,0.5458333333333333,0.5447154471544715,0.5583333333333333,0.5514403292181069,0.5291666666666667,0.5299145299145299,0.5166666666666667,0.5232067510548524,119.64156180022754,7.266065256754773e-09
0.755,0.7428571428571429,0.78,0.7609756097560977,0.6,0.6071428571428571,0.5666666666666667,0.5862068965517241,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,114.58416753773612,8.945745563333877e-09
0.815,0.8247422680412371,0.8,0.8121827411167513,0.5,0.5,0.4666666666666667,0.4827586206896552,0.5583333333333333,0.559322033898305,0.55,0.5546218487394957,147.50099191011552,9.548016390574655e-09
0.805,0.8144329896907216,0.79,0.802030456852792,0.6375,0.6513761467889908,0.5916666666666667,0.6200873362445415,0.6916666666666667,0.7129629629629629,0.6416666666666667,0.6754385964912281,101.6221276456302,7.952011585146383e-09
0.8,0.8191489361702128,0.77,0.7938144329896908,0.5916666666666667,0.6057692307692307,0.525,0.5625,0.5833333333333334,0.5909090909090909,0.5416666666666666,0.5652173913043478,109.8127553773663,8.83428094902073e-09
0.83,0.8586956521739131,0.79,0.8229166666666666,0.525,0.5254237288135594,0.5166666666666667,0.5210084033613446,0.5375,0.5412844036697247,0.49166666666666664,0.5152838427947598,148.24251619870927,9.720875015211798e-09
0.755,0.7684210526315789,0.73,0.7487179487179486,0.6041666666666666,0.6146788990825688,0.5583333333333333,0.5851528384279476,0.6208333333333333,0.638095238095238,0.5583333333333333,0.5955555555555555,107.67852808469677,9.274459873137934e-09
0.85,0.8645833333333334,0.83,0.8469387755102041,0.6208333333333333,0.6283185840707964,0.5916666666666667,0.6094420600858369,0.6041666666666666,0.6086956521739131,0.5833333333333334,0.5957446808510638,110.75698081763636,8.7573595771034e-09
0.835,0.8526315789473684,0.81,0.8307692307692308,0.5666666666666667,0.5689655172413793,0.55,0.5593220338983051,0.5625,0.5663716814159292,0.5333333333333333,0.5493562231759658,126.5778857381896,8.185322625942525e-09
0.79,0.79,0.79,0.79,0.42083333333333334,0.42016806722689076,0.4166666666666667,0.4184100418410042,0.49166666666666664,0.4921875,0.525,0.5080645161290324,158.37958987981278,8.503268580346471e-09
0.785,0.8131868131868132,0.74,0.774869109947644,0.6,0.6132075471698113,0.5416666666666666,0.5752212389380531,0.5583333333333333,0.5686274509803921,0.48333333333333334,0.5225225225225224,111.27695680085938,7.84392680317333e-09
0.83,0.84375,0.81,0.826530612244898,0.5916666666666667,0.6057692307692307,0.525,0.5625,0.6083333333333333,0.6226415094339622,0.55,0.5840707964601771,115.3075455154715,9.790342148703869e-09
0.83,0.851063829787234,0.8,0.8247422680412372,0.5416666666666666,0.5423728813559322,0.5333333333333333,0.5378151260504201,0.5416666666666666,0.5462962962962963,0.49166666666666664,0.5175438596491228,116.26590580473416,8.599943477665006e-09
0.79,0.8085106382978723,0.76,0.7835051546391754,0.5916666666666667,0.6,0.55,0.5739130434782609,0.5875,0.5929203539823009,0.5583333333333333,0.5751072961373391,103.80406553758894,8.478820796205357e-09
0.83,0.851063829787234,0.8,0.8247422680412372,0.5875,0.5945945945945946,0.55,0.5714285714285715,0.5791666666666667,0.5855855855855856,0.5416666666666666,0.5627705627705627,119.343493691764,9.10398714052858e-09
0.76,0.7653061224489796,0.75,0.7575757575757575,0.5666666666666667,0.5754716981132075,0.5083333333333333,0.5398230088495575,0.5875,0.5929203539823009,0.5583333333333333,0.5751072961373391,113.89994043350893,8.527541384149375e-09
0.82,0.8555555555555555,0.77,0.8105263157894737,0.6041666666666666,0.6126126126126126,0.5666666666666667,0.5887445887445887,0.6166666666666667,0.6372549019607843,0.5416666666666666,0.5855855855855856,116.21481040569722,8.583117348029255e-09
0.835,0.8316831683168316,0.84,0.835820895522388,0.625,0.6470588235294118,0.55,0.5945945945945946,0.5791666666666667,0.5798319327731093,0.575,0.5774058577405858,120.52072315413058,8.7747056723477e-09
0.845,0.8556701030927835,0.83,0.8426395939086294,0.6,0.5967741935483871,0.6166666666666667,0.6065573770491804,0.5583333333333333,0.5583333333333333,0.5583333333333333,0.5583333333333333,116.97133577617154,8.975838574536056e-09
0.86,0.86,0.86,0.8599999999999999,0.5666666666666667,0.5701754385964912,0.5416666666666666,0.5555555555555555,0.6208333333333333,0.6218487394957983,0.6166666666666667,0.6192468619246863,123.36342729889748,7.48787336385764e-09
0.74,0.7608695652173914,0.7,0.7291666666666667,0.6,0.6052631578947368,0.575,0.5897435897435896,0.5708333333333333,0.5739130434782609,0.55,0.5617021276595745,117.62498992687142,7.415778300136341e-09
0.8,0.8125,0.78,0.7959183673469388,0.5875,0.5963302752293578,0.5416666666666666,0.5676855895196505,0.5958333333333333,0.5966386554621849,0.5916666666666667,0.5941422594142259,120.29461883740575,9.794391005856289e-09
0.805,0.8210526315789474,0.78,0.8,0.6,0.6090909090909091,0.5583333333333333,0.5826086956521739,0.5958333333333333,0.6055045871559633,0.55,0.5764192139737991,97.55055369942627,8.17188171952097e-09
0.76,0.7653061224489796,0.75,0.7575757575757575,0.5958333333333333,0.6,0.575,0.5872340425531916,0.5208333333333334,0.5217391304347826,0.5,0.5106382978723404,114.16335167061665,9.032030469581264e-09
0.865,0.8686868686868687,0.86,0.864321608040201,0.6166666666666667,0.6296296296296297,0.5666666666666667,0.5964912280701755,0.6125,0.6115702479338843,0.6166666666666667,0.6141078838174274,101.96719333725005,9.673333892874074e-09
0.8,0.8191489361702128,0.77,0.7938144329896908,0.5875,0.5929203539823009,0.5583333333333333,0.5751072961373391,0.575,0.5789473684210527,0.55,0.5641025641025641,122.34836130159232,8.299086529636245e-09
0.75,0.75,0.75,0.75,0.5625,0.5641025641025641,0.55,0.5569620253164557,0.6,0.603448275862069,0.5833333333333334,0.5932203389830508,118.15460195143874,8.401790188378164e-09
0.8,0.8409090909090909,0.74,0.7872340425531915,0.575,0.5849056603773585,0.5166666666666667,0.5486725663716815,0.5666666666666667,0.5754716981132075,0.5083333333333333,0.5398230088495575,117.12626993818515,7.741372208932862e-09
0.79,0.8152173913043478,0.75,0.7812500000000001,0.6291666666666667,0.6565656565656566,0.5416666666666666,0.5936073059360731,0.6125,0.6261682242990654,0.5583333333333333,0.5903083700440529,107.48418614777479,6.66205501014228e-09
0.825,0.8494623655913979,0.79,0.8186528497409327,0.5166666666666667,0.5181818181818182,0.475,0.49565217391304345,0.5458333333333333,0.5478260869565217,0.525,0.5361702127659574,143.38664163175906,8.530097254381264e-09
0.77,0.7547169811320755,0.8,0.7766990291262137,0.5583333333333333,0.5686274509803921,0.48333333333333334,0.5225225225225224,0.6,0.5967741935483871,0.6166666666666667,0.6065573770491804,132.55004042360258,9.488579626955106e-09
0.815,0.8315789473684211,0.79,0.8102564102564104,0.5458333333333333,0.5454545454545454,0.55,0.5477178423236514,0.55,0.5545454545454546,0.5083333333333333,0.5304347826086956,124.01325567455001,7.4286639662465935e-09
0.795,0.8041237113402062,0.78,0.7918781725888325,0.4083333333333333,0.417910447761194,0.4666666666666667,0.4409448818897638,0.4708333333333333,0.4715447154471545,0.48333333333333334,0.47736625514403297,168.62314877449208,7.1158108071656075e-09
0.805,0.8351648351648352,0.76,0.7958115183246074,0.5708333333333333,0.5765765765765766,0.5333333333333333,0.5541125541125541,0.5583333333333333,0.5636363636363636,0.5166666666666667,0.5391304347826087,128.08196634677222,8.470045317823139e-09
0.85,0.8571428571428571,0.84,0.8484848484848485,0.6041666666666666,0.6237623762376238,0.525,0.5701357466063348,0.625,0.6293103448275862,0.6083333333333333,0.6186440677966101,129.25228358599162,8.068638680402253e-09
0.835,0.8316831683168316,0.84,0.835820895522388,0.5416666666666666,0.5462962962962963,0.49166666666666664,0.5175438596491228,0.5625,0.5619834710743802,0.5666666666666667,0.5643153526970953,128.47165948998912,7.970728817132865e-09
0.775,0.7835051546391752,0.76,0.7715736040609137,0.5333333333333333,0.5363636363636364,0.49166666666666664,0.5130434782608696,0.5333333333333333,0.5363636363636364,0.49166666666666664,0.5130434782608696,119.88597405254971,9.529646705573743e-09
0.75,0.7604166666666666,0.73,0.7448979591836735,0.5458333333333333,0.5514018691588785,0.49166666666666664,0.5198237885462554,0.5,0.5,0.44166666666666665,0.4690265486725664,128.6841591236053,6.093467488743209e-09
0.84,0.8541666666666666,0.82,0.836734693877551,0.6125,0.6336633663366337,0.5333333333333333,0.579185520361991,0.6291666666666667,0.6324786324786325,0.6166666666666667,0.6244725738396625,109.15559940282768,8.927306683706575e-09
0.83,0.8837209302325582,0.76,0.8172043010752689,0.5875,0.591304347826087,0.5666666666666667,0.5787234042553192,0.5833333333333334,0.5925925925925926,0.5333333333333333,0.5614035087719299,127.48215493948369,8.03499494837407e-09
0.8,0.8333333333333334,0.75,0.7894736842105262,0.6041666666666666,0.6190476190476191,0.5416666666666666,0.5777777777777778,0.5375,0.5412844036697247,0.49166666666666664,0.5152838427947598,102.06411798507384,6.828710273305177e-09
0.85,0.8301886792452831,0.88,0.8543689320388349,0.5875,0.5981308411214953,0.5333333333333333,0.5638766519823788,0.5541666666666667,0.5528455284552846,0.5666666666666667,0.559670781893004,110.41791782645015,6.857047154286838e-09
0.8,0.7941176470588235,0.81,0.801980198019802,0.6416666666666667,0.660377358490566,0.5833333333333334,0.6194690265486726,0.6708333333333333,0.6814159292035398,0.6416666666666667,0.6609442060085837,87.17674481509253,7.455166251463137e-09
0.825,0.8494623655913979,0.79,0.8186528497409327,0.5833333333333334,0.5877192982456141,0.5583333333333333,0.5726495726495726,0.5625,0.5663716814159292,0.5333333333333333,0.5493562231759658,118.9092885728511,9.017913228788384e-09
0.78,0.7745098039215687,0.79,0.7821782178217823,0.5791666666666667,0.5904761904761905,0.5166666666666667,0.5511111111111111,0.5708333333333333,0.5779816513761468,0.525,0.5502183406113537,134.0952615334988,7.729721920768809e-09
0.865,0.8686868686868687,0.86,0.864321608040201,0.575,0.5775862068965517,0.5583333333333333,0.5677966101694915,0.5958333333333333,0.5982905982905983,0.5833333333333334,0.5907172995780591,124.20221394308567,8.068391100876575e-09
