target_mae,target_rmse,source_mae,source_rmse,trans_source_mae,trans_source_rmse
128113.58398481939,193941.57040287415,751924.1610659347,1155097.2820522294,553960.9337491866,907433.8790986842
191541.61833413312,282456.6546569348,995580.8563825253,1282764.6803720572,673669.4320892164,992070.1531896809
218211.73917178254,286809.95732610964,1042088.3036770613,1483562.1455439671,765694.5880863906,1373525.2911035512
116246.45943749006,162477.33837437662,938918.5065327473,1259385.289545212,638724.9775388408,1067323.2755905362
157655.11623088448,218152.49917400384,743674.7710282572,1097703.3375511041,507939.1159431052,969022.9399298376
218689.12541962677,304655.0306959545,832743.0590554054,1112761.858786283,669037.2095271841,1009595.8578129078
259513.4132449823,362836.10442845704,921807.8142919134,1483432.0998862744,728212.9286371794,1257402.7692284968
199293.75893339643,276954.0117189463,856283.0145679589,1151182.0566134793,649445.3295270705,988998.8319556558
152636.3522634858,285552.6968407719,1086406.3424258828,1613089.4850695822,823409.858542778,1398683.6938371551
199061.87337482968,272589.9336993555,775893.2860480513,972459.1717366783,565748.6450898023,824200.4202278274
171104.06059920575,240632.49240724373,1038592.0513635965,1358979.4437242313,673841.1097834721,963508.3007401978
177651.1051998232,253499.86754990162,1054943.9050372923,1800701.9911564833,787635.1021875251,1674987.6188283586
196760.46504516565,392648.1480231375,1236452.3507293332,1744487.48295052,813710.2906630067,1352412.143438707
152091.864384755,215193.82507794365,864084.1963385771,1503372.9938043633,765554.3916571187,1448890.350978887
226005.9411284028,310736.8174586236,946367.823259866,1308995.076942019,720869.8062390478,1174469.6752062822
230550.9897695451,359362.581847344,924822.1409918396,1188178.909706335,705835.8265791365,1103202.1290938014
204374.0866209959,300144.33340735495,803911.6428309812,1084636.7959466572,590479.2052777837,918022.7290635878
216716.48454168055,297949.09197410295,1279209.000922081,1815644.2747299355,922500.9647254525,1646279.0602787419
202194.2507015389,279037.0478346628,890742.3992025687,1251613.1497375253,713387.1797676021,1053254.592652154
174009.86291535562,248604.46846973948,1250638.740684237,1596555.5850445873,876938.9983264409,1399206.708735745
145275.99444626173,207578.39298733536,843045.0207377976,1476057.031407882,704438.5077406795,1412735.3833636744
171157.9632612612,241033.5001272565,687467.9582969329,896847.5590052344,509968.70991986064,770474.857000234
165512.39696894406,240113.71212233207,755875.9115645757,990004.8393655643,664365.2211674037,924286.6694631334
144169.93565293556,205525.24707916396,1078526.5531608358,1399657.3583287466,744879.4751042429,1316781.0426865814
229933.52104829103,345251.9017213799,1113300.7818783368,1441377.5705340232,730216.4421043475,1172190.3899202542
250781.52875151284,342609.2316709452,1057863.7783902227,1524926.4290694604,868203.7786845431,1404222.5843280025
181953.67926570724,251297.95612358724,846246.0357372735,1163520.5829606045,631173.30733065,963187.743654911
235824.80279656473,339717.9342993924,1070221.8594782397,1534276.0291828227,871229.4287227774,1229009.894997122
246529.88943495482,428006.1591956544,1025592.9940113141,1360060.570423792,791409.6203846326,1329366.3754381011
179744.47675256376,253546.23531514744,1099731.2474414832,1459477.0896899235,668308.680913761,1168871.293731427
156717.44671117564,267996.3186840958,1144650.8059151864,1532146.3034217167,723921.4107147461,1200630.988161595
136647.4384562324,187785.2206467071,854992.552465351,1169850.4264368897,671201.7861647855,1034593.0050798865
179187.355468772,266083.82929911005,903401.8773036071,1547966.9545992143,756172.2536952981,1436448.782662381
186894.2783953294,267209.89703116723,902574.7425135892,1174097.3054634675,661249.1780540373,976940.9982985944
167724.5922839533,234503.74281447445,805682.8169993183,1043006.754784226,604357.0182092395,874732.0409653124
145371.6880738164,214596.45726678878,932890.9399951815,1280377.6737635932,685480.1654431401,1057340.6154343802
142539.70150223494,218293.39466343433,619843.0162610752,940403.9234423435,551605.2665897259,1007601.4929605566
173565.8084012491,240796.17992599102,801615.1084929946,1115002.1847006155,658383.3756802548,1038296.1780485869
148600.91405092922,215045.3869468708,905610.7421552491,1219481.4363694594,699092.4624556049,1101388.0799164553
182959.60750054385,275714.05317794683,612042.7777736724,814735.4247066831,545729.0339544405,737501.2142199869
263302.1429519763,409625.21007979306,1123371.7291764573,1463555.324946721,767870.7862475844,1321186.4987048297
151914.86019322157,211553.44853662336,980807.7268193981,1287404.9557571686,665380.6422371364,1086221.410199979
248214.3116954728,375026.4607444976,876853.5985508285,1462349.4247683024,661894.3339175525,1262103.141638141
174654.5413419934,309723.10975151975,984473.4488032089,1388889.6905442693,758867.5673828316,1242707.6436223295
240176.6877307402,326813.1848178087,1027304.2181991199,1518535.3335599562,869982.4359094802,1403114.43327338
252859.77321048232,337438.7264844557,1112513.7583095594,1665850.991211197,856690.2937252937,1517086.4894326432
265642.5118517673,370231.38212879904,1200625.244733568,1460838.0334103834,798984.4238516656,1230200.8303295646
296772.02312017634,412219.2429777329,838765.9393199994,1070057.96444149,703346.0478122793,973555.1731632475
161922.82106219517,237943.1840074965,1120584.1376183706,1486261.4065781368,757405.2893209032,1196418.8223787935
173345.99828739677,255822.3490932225,995384.468976596,1485269.5319210854,746816.0710898573,1405833.0478948413
229811.565383733,337951.20107694645,998735.8656103606,1358403.286140265,742366.6128306874,1159402.7840568456
171124.90533136457,240619.7891449933,1005446.5718724084,1567090.622588324,814879.837417079,1554450.5921011206
140429.29711055907,198991.16964289203,938129.4280529444,1287665.0244930238,656864.8688361677,1153152.4397299744
358141.93199467735,619590.2007329661,1096969.7018050237,1498714.3546813987,775008.3776961853,1198229.1459869978
291928.5570394409,525996.7540616553,1443496.617468263,1934306.1406997028,852591.917153939,1361990.8877299742
113914.87708357924,160752.29356930897,914781.2752576084,1340380.8673213024,637912.153779119,1088120.8950844523
160043.41347152455,224352.39802487782,1026881.0272999172,1341201.2034256938,668271.7952841362,1240590.9282698869
144865.53080909696,193620.1303646753,817421.9675265539,1221980.2312442432,662839.4330336101,1104922.156411792
153054.24282314963,230990.58234226416,799280.1970619474,1266101.3155460642,690450.1589042001,1172529.012965169
230531.759942854,321308.64001932385,961321.355562376,1252593.4353282356,760632.9989485906,1194201.958566834
153722.4482212508,225681.89062172518,933312.7935680076,1204923.241598064,658173.7384606982,1085249.3989509887
155368.45268393183,243968.64896792982,1084644.495052212,1784618.2174112517,765556.764614059,1523388.7036694952
167021.59176542686,237858.79249954715,869248.0239267473,1255596.0363043507,752700.1131862742,1182253.8247346978
330572.86797535146,466239.16618092393,1357071.2068721198,1769319.8085534617,911905.0335877655,1486842.7754789814
118988.19417023806,167378.8214967324,934146.951570915,1181316.2229039285,642255.1902478175,1083297.9081781025
133424.35491978948,180776.888205135,809020.2967301933,1077955.3610843944,644282.3545980776,942646.7912586505
286644.5638090897,414146.5726553794,1343484.8944979226,1846730.890720697,941221.9106157714,1416422.9505942187
180782.81665885734,264193.83359820046,923638.5235435362,1133801.485573488,575762.2396389011,857663.3922275595
247112.8108369194,348363.32493648014,1078065.150698974,1524164.5502511575,852871.9588745637,1309479.5843769547
267020.495471888,384703.7194272913,1177382.5928163733,1568254.803436154,863696.7166741382,1348183.4875102118
183978.65094615082,271577.6625191879,1018775.7593919093,1349951.1598893509,810307.7683533609,1282056.928607653
152366.27148770654,210309.12508044566,885092.7063706961,1333041.5542099879,778126.2432350043,1374050.1996588344
223297.94720058664,315583.26915892825,903348.4363763029,1118145.6979468206,696716.1445473422,1038242.9138335532
177468.69726978187,250477.31100548836,999564.7503421204,1392159.7236819367,777688.4776270471,1214544.9224263967
141826.00713491265,206273.56783633353,801421.4360563033,1163421.5575557374,603088.7763249096,964481.5095904833
226841.02769408684,400768.5328011306,1264603.4261123745,1685377.0393691184,834742.7913309744,1427168.4921558371
216585.06880705108,328197.7926616102,1049904.3055199413,1359610.7012993945,706313.9532467728,1251201.6070070409
322432.6843242432,428726.3648553073,1248283.7077277163,1638488.0628904668,932216.7198971537,1500792.2748976424
186445.03874477366,279611.7586244016,860836.3404846276,1188464.2295148054,681089.3123277491,1049586.4696165393
201935.34065011019,280808.2966371359,1395162.8548682453,2057453.7815426616,845929.4671484181,1766198.797973057
195308.55202161166,250233.52056687162,945345.1270273277,1321168.9246538896,713997.2367799825,1210840.2836134792
139045.36419771862,217234.57834671307,963633.593711995,1513369.4759552933,728980.9166119433,1448285.2409864198
184661.4214339259,294857.26406479935,1148642.715686917,1428709.5635801041,694407.4694756779,1004435.8872189503
154496.30606059005,224360.17163202772,917925.2156838865,1542496.2793389044,729795.0610782627,1490102.3971308512
248334.5433945427,388467.72033395997,820030.3010418505,1143714.2865472822,733841.0791857094,1071742.104038474
160218.31184183146,221682.25304811975,802306.098110846,1142663.8722420789,639451.8651713157,1017436.3399886165
149548.66958987468,235315.20415082327,775983.9589642641,1116051.769282511,692174.8719043944,1070301.6967555487
181056.52223276207,259528.18314048392,1099779.61730394,1360469.5120207851,649826.7977066949,976357.9600463882
189448.44688975887,265632.7293519118,879729.8532557354,1103783.7455474318,558113.1762055851,793854.2497310385
127987.00147116647,188204.76006640212,993581.73894872,1529687.3254331606,828941.8652274805,1446615.781552206
235052.45646202474,313996.5254292041,789224.2213007201,1326471.202257611,660978.9938972995,1255143.1788588872
143233.21173490625,203248.9040277621,1134890.4800990864,1436008.1371116398,707436.2732555416,1156857.7499151947
223365.53869484228,315983.55075976776,1211245.2352652599,1588277.876441049,728733.504447324,1297465.6547769662
173601.68499325743,238381.84010755143,1154264.716898379,1596091.0061625198,771702.0516135698,1363802.6140033638
295586.89221920114,471715.9210564134,1033367.1533640409,1375505.484756635,845588.0040879542,1193171.801339211
192447.99104601156,261163.5742335099,945569.9779754019,1208659.657286037,709798.0898501589,1054432.5954307609
135276.2241046942,202955.71914681955,885673.664525365,1558024.7504664862,674603.0643316144,1367333.2273901459
214287.64707916684,329655.5468089083,824482.8395881723,1147946.7148670545,659375.5130797586,1076298.5293972378
134029.7962550971,211330.04772164222,722210.8421655856,1067840.5552795613,635967.9203973887,945754.2014010352
