target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,w_dist
0.7791666666666667,0.7723577235772358,0.7916666666666666,0.7818930041152262,0.7,0.7325581395348837,0.63,0.6774193548387097,0.64,0.64,0.64,0.64,81.98225189098036,2.0933131868272343e-08
0.7958333333333333,0.7983193277310925,0.7916666666666666,0.7949790794979078,0.64,0.6590909090909091,0.58,0.6170212765957446,0.655,0.6534653465346535,0.66,0.6567164179104478,107.10625638558156,9.837506915450301e-09
0.8583333333333333,0.8909090909090909,0.8166666666666667,0.8521739130434782,0.595,0.5922330097087378,0.61,0.6009852216748768,0.58,0.5784313725490197,0.59,0.5841584158415842,107.11660853749271,1.278731653030521e-07
0.8,0.8214285714285714,0.7666666666666667,0.793103448275862,0.59,0.5918367346938775,0.58,0.5858585858585857,0.635,0.6451612903225806,0.6,0.6217616580310881,124.88729999854849,1.7282499480329805e-08
0.8333333333333334,0.8636363636363636,0.7916666666666666,0.8260869565217391,0.64,0.6590909090909091,0.58,0.6170212765957446,0.635,0.6483516483516484,0.59,0.6178010471204188,110.43225900143976,6.9778563847516105e-09
0.8666666666666667,0.8728813559322034,0.8583333333333333,0.865546218487395,0.65,0.65,0.65,0.65,0.615,0.6116504854368932,0.63,0.6206896551724137,104.67521674461935,9.90494592308319e-09
0.8208333333333333,0.8290598290598291,0.8083333333333333,0.818565400843882,0.385,0.3925233644859813,0.42,0.40579710144927533,0.405,0.40594059405940597,0.41,0.4079601990049751,181.75395742519854,8.955081493598654e-09
0.7875,0.7948717948717948,0.775,0.7848101265822786,0.615,0.6236559139784946,0.58,0.6010362694300518,0.67,0.6634615384615384,0.69,0.6764705882352942,128.84364294021714,7.869499351777618e-09
0.8166666666666667,0.8220338983050848,0.8083333333333333,0.8151260504201682,0.39,0.39814814814814814,0.43,0.4134615384615385,0.39,0.39622641509433965,0.42,0.4077669902912621,189.33439652628869,9.420447277577779e-09
0.825,0.8362068965517241,0.8083333333333333,0.8220338983050848,0.51,0.5119047619047619,0.43,0.4673913043478261,0.595,0.6,0.57,0.5846153846153846,138.4272261815959,9.005846969331292e-09
0.8083333333333333,0.8083333333333333,0.8083333333333333,0.8083333333333333,0.625,0.6404494382022472,0.57,0.6031746031746033,0.665,0.6633663366336634,0.67,0.6666666666666667,115.42676579266086,8.721848969422097e-09
0.8083333333333333,0.8083333333333333,0.8083333333333333,0.8083333333333333,0.605,0.6060606060606061,0.6,0.6030150753768845,0.59,0.5882352941176471,0.6,0.5940594059405941,112.2266499814025,8.808580190782895e-09
0.8416666666666667,0.8306451612903226,0.8583333333333333,0.8442622950819673,0.56,0.5652173913043478,0.52,0.5416666666666667,0.595,0.5904761904761905,0.62,0.6048780487804878,144.44865615943286,1.440896754948705e-08
0.7625,0.7787610619469026,0.7333333333333333,0.7553648068669528,0.595,0.6021505376344086,0.56,0.5803108808290157,0.615,0.6210526315789474,0.59,0.6051282051282052,131.90868833641724,8.530501194276941e-09
0.7958333333333333,0.7933884297520661,0.8,0.7966804979253113,0.6,0.6086956521739131,0.56,0.5833333333333334,0.62,0.6153846153846154,0.64,0.6274509803921569,109.00306346880643,8.208802561367419e-09
0.7791666666666667,0.7723577235772358,0.7916666666666666,0.7818930041152262,0.585,0.6049382716049383,0.49,0.5414364640883979,0.655,0.6597938144329897,0.64,0.6497461928934011,109.8481769880744,8.048055240750444e-09
0.7916666666666666,0.782258064516129,0.8083333333333333,0.7950819672131147,0.61,0.6078431372549019,0.62,0.6138613861386139,0.605,0.6060606060606061,0.6,0.6030150753768845,111.18304317518039,9.63796110769228e-09
0.8416666666666667,0.8596491228070176,0.8166666666666667,0.8376068376068376,0.545,0.5473684210526316,0.52,0.5333333333333334,0.605,0.6082474226804123,0.59,0.5989847715736041,123.95410351159883,8.898491076890062e-09
0.8,0.8,0.8,0.8000000000000002,0.63,0.6585365853658537,0.54,0.5934065934065934,0.57,0.5729166666666666,0.55,0.5612244897959183,112.13307385942022,9.651854469911002e-09
0.8208333333333333,0.8181818181818182,0.825,0.8215767634854773,0.655,0.6867469879518072,0.57,0.6229508196721312,0.63,0.6274509803921569,0.64,0.6336633663366336,98.21960440868843,8.589287988494739e-09
0.8125,0.8048780487804879,0.825,0.8148148148148149,0.56,0.5652173913043478,0.52,0.5416666666666667,0.61,0.61,0.61,0.61,116.56410059424528,7.351036816347045e-09
0.8,0.8,0.8,0.8000000000000002,0.575,0.5806451612903226,0.54,0.5595854922279794,0.585,0.5858585858585859,0.58,0.5829145728643216,123.2689674252582,8.673736007697108e-09
0.8458333333333333,0.8547008547008547,0.8333333333333334,0.8438818565400844,0.67,0.6770833333333334,0.65,0.6632653061224489,0.675,0.6767676767676768,0.67,0.6733668341708543,105.23066061874101,8.415477277568886e-09
0.8166666666666667,0.8220338983050848,0.8083333333333333,0.8151260504201682,0.625,0.6470588235294118,0.55,0.5945945945945946,0.65,0.6595744680851063,0.62,0.6391752577319586,121.1499701571984,8.911526920365599e-09
0.8208333333333333,0.8181818181818182,0.825,0.8215767634854773,0.66,0.6818181818181818,0.6,0.6382978723404256,0.62,0.625,0.6,0.6122448979591836,94.0813361561826,8.748310070938145e-09
0.8333333333333334,0.8703703703703703,0.7833333333333333,0.8245614035087719,0.635,0.6391752577319587,0.62,0.6294416243654821,0.6,0.6020408163265306,0.59,0.5959595959595959,110.37650364628604,1.2858474826910718e-07
0.8125,0.8205128205128205,0.8,0.810126582278481,0.71,0.7058823529411765,0.72,0.712871287128713,0.62,0.6153846153846154,0.64,0.6274509803921569,99.22436750053777,8.775071198539127e-09
0.8208333333333333,0.8235294117647058,0.8166666666666667,0.8200836820083681,0.62,0.6224489795918368,0.61,0.6161616161616161,0.595,0.5979381443298969,0.58,0.5888324873096447,113.46817869070148,9.139781974217193e-09
0.7833333333333333,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.565,0.5764705882352941,0.49,0.5297297297297296,0.59,0.5882352941176471,0.6,0.5940594059405941,118.27914831673351,9.695257716762922e-09
