target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,original_score
0.9,0.9363636363636364,0.8583333333333333,0.8956521739130435,0.615,0.6263736263736264,0.57,0.5968586387434556,0.6,0.6086956521739131,0.56,0.5833333333333334,0.07989949777870083,0.08193437375053465
0.875,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.6,0.5961538461538461,0.62,0.607843137254902,0.65,0.6704545454545454,0.59,0.6276595744680851,0.053275892023774224,0.07702554438795808
0.8916666666666667,0.9351851851851852,0.8416666666666667,0.8859649122807017,0.36,0.390625,0.5,0.43859649122807015,0.475,0.4731182795698925,0.44,0.455958549222798,0.10063529471594583,0.14745556027696644
0.9,0.9363636363636364,0.8583333333333333,0.8956521739130435,0.565,0.5698924731182796,0.53,0.5492227979274611,0.545,0.5463917525773195,0.53,0.5380710659898477,0.0701793287789666,0.08755511848743967
0.8791666666666667,0.9099099099099099,0.8416666666666667,0.8744588744588745,0.57,0.5795454545454546,0.51,0.5425531914893618,0.64,0.6521739130434783,0.6,0.6250000000000001,0.06509763779770553,0.07393768611506217
0.8583333333333333,0.8981481481481481,0.8083333333333333,0.8508771929824561,0.49,0.4895833333333333,0.47,0.47959183673469385,0.485,0.48484848484848486,0.48,0.4824120603015075,0.08177736148020605,0.11539240800265936
0.9,0.9210526315789473,0.875,0.8974358974358975,0.62,0.62,0.62,0.62,0.585,0.5913978494623656,0.55,0.5699481865284974,0.08882649744967083,0.08081239276118345
0.8416666666666667,0.8727272727272727,0.8,0.8347826086956521,0.655,0.6448598130841121,0.69,0.6666666666666666,0.67,0.6888888888888889,0.62,0.6526315789473685,0.04836924116483608,0.06124541044220142
0.9083333333333333,0.9375,0.875,0.9051724137931034,0.55,0.5490196078431373,0.56,0.5544554455445545,0.55,0.5510204081632653,0.54,0.5454545454545455,0.07090666252126443,0.08376754567191996
0.8625,0.8990825688073395,0.8166666666666667,0.8558951965065502,0.385,0.3925233644859813,0.42,0.40579710144927533,0.47,0.46511627906976744,0.4,0.4301075268817204,0.09705663119787705,0.12946951908777163
0.8791666666666667,0.9252336448598131,0.825,0.8722466960352423,0.69,0.6759259259259259,0.73,0.7019230769230769,0.595,0.6067415730337079,0.54,0.5714285714285714,0.05674478010671789,0.06416065893032404
0.8375,0.8461538461538461,0.825,0.8354430379746836,0.545,0.5542168674698795,0.46,0.5027322404371585,0.565,0.5714285714285714,0.52,0.5445026178010471,0.08460575644236525,0.08906837938622889
0.9083333333333333,0.9375,0.875,0.9051724137931034,0.665,0.6813186813186813,0.62,0.6492146596858639,0.655,0.6703296703296703,0.61,0.6387434554973822,0.07383420972957912,0.07206676703110318
0.8791666666666667,0.9504950495049505,0.8,0.8687782805429864,0.375,0.3853211009174312,0.42,0.4019138755980861,0.51,0.5108695652173914,0.47,0.4895833333333333,0.09330214583972411,0.11720173589733757
