target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,w_dist
0.9458333333333333,0.9495798319327731,0.9416666666666667,0.9456066945606694,0.575,0.5842696629213483,0.52,0.5502645502645502,0.66,0.6632653061224489,0.65,0.6565656565656566,150.44670966951475,8.819900593329788e-09
0.9708333333333333,0.9829059829059829,0.9583333333333334,0.970464135021097,0.63,0.6181818181818182,0.68,0.6476190476190475,0.675,0.6804123711340206,0.66,0.6700507614213199,139.80919439252602,9.343050815574417e-09
0.975,0.9830508474576272,0.9666666666666667,0.9747899159663865,0.595,0.5904761904761905,0.62,0.6048780487804878,0.725,0.7419354838709677,0.69,0.7150259067357512,131.86711066876114,8.168127192845419e-09
0.9625,0.9826086956521739,0.9416666666666667,0.9617021276595745,0.635,0.6391752577319587,0.62,0.6294416243654821,0.675,0.6767676767676768,0.67,0.6733668341708543,149.9474620111732,2.5854643991492856e-08
0.9458333333333333,0.9652173913043478,0.925,0.9446808510638298,0.525,0.5268817204301075,0.49,0.5077720207253886,0.55,0.5531914893617021,0.52,0.536082474226804,202.70014686247833,7.458205908391293e-09
0.9458333333333333,0.9734513274336283,0.9166666666666666,0.944206008583691,0.63,0.63,0.63,0.63,0.685,0.6907216494845361,0.67,0.6802030456852791,163.63057690450756,8.866951958475148e-09
0.9583333333333334,0.9661016949152542,0.95,0.957983193277311,0.785,0.8,0.76,0.7794871794871796,0.725,0.7227722772277227,0.73,0.7263681592039801,115.7745310871762,9.039587816355635e-09
0.9708333333333333,0.9829059829059829,0.9583333333333334,0.970464135021097,0.515,0.5157894736842106,0.49,0.5025641025641027,0.595,0.594059405940594,0.6,0.5970149253731343,178.91783430246932,9.12378206551714e-09
0.9875,0.9915966386554622,0.9833333333333333,0.9874476987447698,0.54,0.5434782608695652,0.5,0.5208333333333334,0.605,0.6060606060606061,0.6,0.6030150753768845,182.08840789415677,9.746355309444342e-09
0.9708333333333333,0.9829059829059829,0.9583333333333334,0.970464135021097,0.76,0.7954545454545454,0.7,0.7446808510638298,0.75,0.7604166666666666,0.73,0.7448979591836735,128.59294289479874,9.358458382749293e-09
0.95,0.9576271186440678,0.9416666666666667,0.9495798319327732,0.585,0.5876288659793815,0.57,0.5786802030456853,0.695,0.7010309278350515,0.68,0.6903553299492386,145.24895598553883,8.901839086783984e-09
0.9666666666666667,0.9912280701754386,0.9416666666666667,0.9658119658119658,0.585,0.5955056179775281,0.53,0.5608465608465608,0.65,0.65625,0.63,0.6428571428571429,171.1602382811424,9.588728584135088e-09
