target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,original_score
0.8666666666666667,0.8928571428571429,0.8333333333333334,0.8620689655172413,0.69,0.7065217391304348,0.65,0.6770833333333333,0.665,0.6701030927835051,0.65,0.6598984771573604,0.06276415584953744,0.08229479377545215
0.8666666666666667,0.8793103448275862,0.85,0.864406779661017,0.745,0.7425742574257426,0.75,0.746268656716418,0.695,0.7096774193548387,0.66,0.683937823834197,0.05571891463277191,0.07541635272942071
0.9041666666666667,0.9292035398230089,0.875,0.9012875536480688,0.76,0.782608695652174,0.72,0.7499999999999999,0.695,0.696969696969697,0.69,0.6934673366834171,0.07610355214274962,0.06254887597073876
0.9083333333333333,0.9375,0.875,0.9051724137931034,0.74,0.75,0.72,0.7346938775510204,0.71,0.7142857142857143,0.7,0.7070707070707072,0.0661515233273574,0.06869910607056195
0.9166666666666666,0.9310344827586207,0.9,0.9152542372881356,0.74,0.7727272727272727,0.68,0.7234042553191491,0.685,0.7078651685393258,0.63,0.6666666666666666,0.07496383699970571,0.056909008988360564
0.85,0.875,0.8166666666666667,0.8448275862068966,0.695,0.7241379310344828,0.63,0.6737967914438503,0.67,0.6847826086956522,0.63,0.6562500000000001,0.07694936577181004,0.0689930197735619
0.8833333333333333,0.9107142857142857,0.85,0.8793103448275861,0.73,0.75,0.69,0.71875,0.695,0.7052631578947368,0.67,0.6871794871794872,0.04773332013511147,0.054024766374431016
0.8958333333333334,0.9130434782608695,0.875,0.8936170212765957,0.705,0.7411764705882353,0.63,0.6810810810810811,0.71,0.723404255319149,0.68,0.7010309278350516,0.047895114651550885,0.07100764254661482
0.9083333333333333,0.9224137931034483,0.8916666666666667,0.9067796610169492,0.635,0.6551724137931034,0.57,0.6096256684491977,0.665,0.6666666666666666,0.66,0.6633165829145728,0.06371492994919956,0.09568374401939467
0.9083333333333333,0.9375,0.875,0.9051724137931034,0.7,0.7222222222222222,0.65,0.6842105263157895,0.7,0.7127659574468085,0.67,0.6907216494845361,0.07574559361820801,0.08333130229396553
0.8708333333333333,0.9009009009009009,0.8333333333333334,0.8658008658008659,0.68,0.7195121951219512,0.59,0.6483516483516483,0.645,0.6559139784946236,0.61,0.6321243523316062,0.0576533602683247,0.09222706675309908
0.9333333333333333,0.9482758620689655,0.9166666666666666,0.9322033898305084,0.64,0.6428571428571429,0.63,0.6363636363636364,0.705,0.7157894736842105,0.68,0.6974358974358974,0.0775792553632898,0.10382801274379672
0.8458333333333333,0.8608695652173913,0.825,0.8425531914893616,0.7,0.7325581395348837,0.63,0.6774193548387097,0.715,0.7311827956989247,0.68,0.7046632124352332,0.06161421055837597,0.0668431480888279
0.8958333333333334,0.9130434782608695,0.875,0.8936170212765957,0.75,0.7976190476190477,0.67,0.7282608695652173,0.69,0.7065217391304348,0.65,0.6770833333333333,0.08721529579939391,0.05645693245602599
0.8708333333333333,0.8677685950413223,0.875,0.871369294605809,0.59,0.6022727272727273,0.53,0.5638297872340425,0.62,0.6276595744680851,0.59,0.6082474226804124,0.07281700199860554,0.10134384057501195
0.9125,0.9380530973451328,0.8833333333333333,0.9098712446351931,0.66,0.6739130434782609,0.62,0.6458333333333334,0.695,0.7142857142857143,0.65,0.680628272251309,0.061942505471802925,0.09171687777758593
0.8875,0.918918918918919,0.85,0.8831168831168831,0.74,0.7790697674418605,0.67,0.7204301075268817,0.74,0.7448979591836735,0.73,0.7373737373737373,0.047763093022030856,0.06158940368744511
0.9375,0.9646017699115044,0.9083333333333333,0.9356223175965666,0.735,0.7526881720430108,0.7,0.7253886010362695,0.7,0.7083333333333334,0.68,0.6938775510204083,0.07990638262213491,0.09141680116182428
0.9125,0.9230769230769231,0.9,0.9113924050632911,0.675,0.6966292134831461,0.62,0.656084656084656,0.76,0.7708333333333334,0.74,0.7551020408163266,0.05108603943746792,0.10091883721646135
0.8791666666666667,0.8956521739130435,0.8583333333333333,0.8765957446808511,0.705,0.7303370786516854,0.65,0.6878306878306878,0.74,0.7553191489361702,0.71,0.731958762886598,0.06520289200246056,0.08049491602985523
0.875,0.8879310344827587,0.8583333333333333,0.8728813559322035,0.745,0.788235294117647,0.67,0.7243243243243244,0.745,0.7578947368421053,0.72,0.7384615384615385,0.041139500310466356,0.05477749318952336
0.875,0.9017857142857143,0.8416666666666667,0.8706896551724138,0.7,0.7272727272727273,0.64,0.6808510638297872,0.675,0.6923076923076923,0.63,0.6596858638743456,0.05797611987060888,0.07168046876303723
0.8791666666666667,0.8956521739130435,0.8583333333333333,0.8765957446808511,0.77,0.8292682926829268,0.68,0.7472527472527474,0.73,0.75,0.69,0.71875,0.07270139062802593,0.07031106143953138
0.8791666666666667,0.8888888888888888,0.8666666666666667,0.8776371308016878,0.68,0.6914893617021277,0.65,0.6701030927835052,0.68,0.6956521739130435,0.64,0.6666666666666666,0.06108771188546549,0.08049094182789335
0.9208333333333333,0.9469026548672567,0.8916666666666667,0.9184549356223176,0.755,0.7684210526315789,0.73,0.7487179487179486,0.75,0.7551020408163265,0.74,0.7474747474747474,0.06113353163790651,0.06533400402376713
0.9083333333333333,0.9224137931034483,0.8916666666666667,0.9067796610169492,0.745,0.7692307692307693,0.7,0.7329842931937172,0.705,0.7157894736842105,0.68,0.6974358974358974,0.05013514822264552,0.049034803610049034
0.8625,0.8717948717948718,0.85,0.8607594936708861,0.715,0.7654320987654321,0.62,0.6850828729281768,0.7,0.717391304347826,0.66,0.6875,0.05514725261572625,0.058474235975930496
0.8833333333333333,0.9035087719298246,0.8583333333333333,0.8803418803418803,0.725,0.7528089887640449,0.67,0.708994708994709,0.72,0.7340425531914894,0.69,0.711340206185567,0.07797363627462894,0.07860350917297643
0.8791666666666667,0.8823529411764706,0.875,0.8786610878661087,0.715,0.7415730337078652,0.66,0.6984126984126984,0.7,0.717391304347826,0.66,0.6875,0.048615916569279306,0.06118701226539951
0.8416666666666667,0.8660714285714286,0.8083333333333333,0.8362068965517241,0.665,0.6701030927835051,0.65,0.6598984771573604,0.655,0.6703296703296703,0.61,0.6387434554973822,0.06719128020175211,0.06126583741172963
0.9083333333333333,0.9298245614035088,0.8833333333333333,0.905982905982906,0.715,0.7216494845360825,0.7,0.7106598984771574,0.72,0.7244897959183674,0.71,0.7171717171717172,0.07911187963232645,0.08158554460837697
0.9333333333333333,0.956140350877193,0.9083333333333333,0.9316239316239316,0.71,0.723404255319149,0.68,0.7010309278350516,0.61,0.61,0.61,0.61,0.07709882180211526,0.06174189219008431
0.9041666666666667,0.9369369369369369,0.8666666666666667,0.9004329004329005,0.65,0.6744186046511628,0.58,0.6236559139784946,0.73,0.75,0.69,0.71875,0.060623307115492756,0.09291253655829634
0.8791666666666667,0.8823529411764706,0.875,0.8786610878661087,0.665,0.6736842105263158,0.64,0.6564102564102564,0.675,0.6966292134831461,0.62,0.656084656084656,0.07687242987177605,0.09049388058914994
0.9208333333333333,0.9243697478991597,0.9166666666666666,0.9205020920502092,0.7,0.717391304347826,0.66,0.6875,0.69,0.7065217391304348,0.65,0.6770833333333333,0.06688645271934203,0.08410773880537975
0.8833333333333333,0.8898305084745762,0.875,0.8823529411764707,0.655,0.6781609195402298,0.59,0.6310160427807486,0.71,0.71875,0.69,0.7040816326530612,0.06800152503985661,0.06454002588224002
0.9,0.9210526315789473,0.875,0.8974358974358975,0.635,0.6363636363636364,0.63,0.6331658291457286,0.635,0.651685393258427,0.58,0.6137566137566138,0.08284938826638803,0.09021533152994282
0.9166666666666666,0.9385964912280702,0.8916666666666667,0.9145299145299146,0.655,0.6867469879518072,0.57,0.6229508196721312,0.655,0.6631578947368421,0.63,0.6461538461538461,0.1009992010418877,0.09581611922943259
0.8583333333333333,0.9134615384615384,0.7916666666666666,0.8482142857142857,0.685,0.6989247311827957,0.65,0.6735751295336787,0.64,0.6555555555555556,0.59,0.6210526315789474,0.09596899516882257,0.08317451135883468
0.8416666666666667,0.8660714285714286,0.8083333333333333,0.8362068965517241,0.675,0.7058823529411765,0.6,0.6486486486486486,0.67,0.6808510638297872,0.64,0.6597938144329897,0.06659709317217874,0.06594016650473468
